parent stop id;nr of child stop facilities
gtfs_tw_v5_TNN14149;1
gtfs_tw_v5_TNN14150;1
gtfs_tw_v5_TNN14151;1
gtfs_tw_v5_TNN14152;1
gtfs_tw_v5_TNN14153;1
gtfs_tw_v5_TNN14154;1
gtfs_tw_v5_TNN14155;1
gtfs_tw_v5_TNN14156;1
gtfs_tw_v5_TNN14157;1
gtfs_tw_v5_TNN14158;1
gtfs_tw_v5_TNN14159;1
gtfs_tw_v5_TNN14160;1
gtfs_tw_v5_TNN14161;1
gtfs_tw_v5_TNN14162;1
gtfs_tw_v5_TNN14171;1
gtfs_tw_v5_TNN14172;1
gtfs_tw_v5_TNN14176;1
gtfs_tw_v5_TNN14177;1
gtfs_tw_v5_TNN14178;1
gtfs_tw_v5_TNN14179;1
gtfs_tw_v5_TNN14192;1
gtfs_tw_v5_TNN14193;1
gtfs_tw_v5_TNN14194;1
gtfs_tw_v5_TNN14195;1
gtfs_tw_v5_TNN14200;1
gtfs_tw_v5_TNN14201;1
gtfs_tw_v5_TNN14240;1
gtfs_tw_v5_TNN14241;1
gtfs_tw_v5_TNN14250;1
gtfs_tw_v5_TNN14251;1
gtfs_tw_v5_TNN14260;1
gtfs_tw_v5_TNN14270;1
gtfs_tw_v5_TNN14271;1
gtfs_tw_v5_TNN14272;1
gtfs_tw_v5_TNN14273;1
gtfs_tw_v5_TNN14274;1
gtfs_tw_v5_TNN14275;1
gtfs_tw_v5_TNN14290;1
gtfs_tw_v5_TNN14291;1
gtfs_tw_v5_TNN14292;1
gtfs_tw_v5_TNN14293;1
gtfs_tw_v5_TNN14294;1
gtfs_tw_v5_TNN14295;1
gtfs_tw_v5_TNN14296;1
gtfs_tw_v5_TNN14297;1
gtfs_tw_v5_TNN14298;1
gtfs_tw_v5_TNN14299;1
gtfs_tw_v5_TNN14300;1
gtfs_tw_v5_TNN14301;1
gtfs_tw_v5_TNN14330;1
gtfs_tw_v5_TNN14331;1
gtfs_tw_v5_TNN14332;1
gtfs_tw_v5_TNN14333;1
gtfs_tw_v5_TNN14334;1
gtfs_tw_v5_TNN14335;1
gtfs_tw_v5_TNN14340;1
gtfs_tw_v5_TNN14341;1
gtfs_tw_v5_TNN14342;1
gtfs_tw_v5_TNN14343;1
gtfs_tw_v5_TNN14360;1
gtfs_tw_v5_TNN14361;1
gtfs_tw_v5_TNN14362;1
gtfs_tw_v5_TNN14363;1
gtfs_tw_v5_TNN14364;1
gtfs_tw_v5_TNN14365;1
gtfs_tw_v5_TNN14366;1
gtfs_tw_v5_TNN14367;1
gtfs_tw_v5_TNN14368;1
gtfs_tw_v5_TNN14369;1
gtfs_tw_v5_TNN14370;1
gtfs_tw_v5_TNN14371;1
gtfs_tw_v5_TNN14380;1
gtfs_tw_v5_TNN14381;1
gtfs_tw_v5_TNN14382;1
gtfs_tw_v5_TNN14383;1
gtfs_tw_v5_TNN14384;1
gtfs_tw_v5_TNN14385;1
gtfs_tw_v5_TNN14405;1
gtfs_tw_v5_TNN14411;1
gtfs_tw_v5_TNN14412;1
gtfs_tw_v5_TNN14413;1
gtfs_tw_v5_TNN14414;1
gtfs_tw_v5_TNN14415;1
gtfs_tw_v5_TNN14416;1
gtfs_tw_v5_TNN14417;1
gtfs_tw_v5_TNN14418;1
gtfs_tw_v5_TNN14450;1
gtfs_tw_v5_TNN14451;1
gtfs_tw_v5_TNN14461;1
gtfs_tw_v5_TNN14466;1
gtfs_tw_v5_TNN14468;1
gtfs_tw_v5_TNN14520;1
gtfs_tw_v5_TNN14522;1
gtfs_tw_v5_TNN14523;1
gtfs_tw_v5_TNN14530;1
gtfs_tw_v5_TNN14531;1
gtfs_tw_v5_TNN15000;1
gtfs_tw_v5_TNN15001;1
gtfs_tw_v5_TNN15002;1
gtfs_tw_v5_TNN15003;1
gtfs_tw_v5_TNN15004;1
gtfs_tw_v5_TNN15005;1
gtfs_tw_v5_TNN15006;1
gtfs_tw_v5_TNN15007;1
gtfs_tw_v5_TNN15008;1
gtfs_tw_v5_TNN15009;1
gtfs_tw_v5_TNN15010;1
gtfs_tw_v5_TNN15011;1
gtfs_tw_v5_TNN15012;1
gtfs_tw_v5_TNN15013;1
gtfs_tw_v5_TNN15014;1
gtfs_tw_v5_TNN15016;1
gtfs_tw_v5_TNN15017;1
gtfs_tw_v5_TNN15018;1
gtfs_tw_v5_TNN15019;1
gtfs_tw_v5_TNN15020;1
gtfs_tw_v5_TNN15021;1
gtfs_tw_v5_TNN15022;1
gtfs_tw_v5_TNN15023;1
gtfs_tw_v5_TNN15024;1
gtfs_tw_v5_TNN15025;1
gtfs_tw_v5_TNN15026;1
gtfs_tw_v5_TNN15027;1
gtfs_tw_v5_TNN15028;1
gtfs_tw_v5_TNN15029;1
gtfs_tw_v5_TNN15030;1
gtfs_tw_v5_TNN15031;1
gtfs_tw_v5_TNN15032;1
gtfs_tw_v5_TNN15033;1
gtfs_tw_v5_TNN15034;1
gtfs_tw_v5_TNN15035;1
gtfs_tw_v5_TNN15036;1
gtfs_tw_v5_TNN15037;1
gtfs_tw_v5_TNN15038;1
gtfs_tw_v5_TNN15039;1
gtfs_tw_v5_TNN15040;1
gtfs_tw_v5_TNN15041;1
gtfs_tw_v5_TNN15042;1
gtfs_tw_v5_TNN15043;1
gtfs_tw_v5_TNN15044;1
gtfs_tw_v5_TNN15045;1
gtfs_tw_v5_TNN15046;1
gtfs_tw_v5_TNN15047;1
gtfs_tw_v5_TNN15048;1
gtfs_tw_v5_TNN15049;1
gtfs_tw_v5_TNN15050;1
gtfs_tw_v5_TNN15051;1
gtfs_tw_v5_TNN15052;1
gtfs_tw_v5_TNN15053;1
gtfs_tw_v5_TNN15054;1
gtfs_tw_v5_TNN15055;1
gtfs_tw_v5_TNN15056;1
gtfs_tw_v5_TNN15057;1
gtfs_tw_v5_TNN15058;1
gtfs_tw_v5_TNN15059;1
gtfs_tw_v5_TNN15060;1
gtfs_tw_v5_TNN15061;1
gtfs_tw_v5_TNN15062;1
gtfs_tw_v5_TNN15063;1
gtfs_tw_v5_TNN15064;1
gtfs_tw_v5_TNN15065;1
gtfs_tw_v5_TNN15066;1
gtfs_tw_v5_TNN15067;1
gtfs_tw_v5_TNN15068;1
gtfs_tw_v5_TNN15069;1
gtfs_tw_v5_TNN15070;1
gtfs_tw_v5_TNN15071;1
gtfs_tw_v5_TNN15072;1
gtfs_tw_v5_TNN15073;1
gtfs_tw_v5_TNN15074;1
gtfs_tw_v5_TNN15075;1
gtfs_tw_v5_TNN15076;1
gtfs_tw_v5_TNN15077;1
gtfs_tw_v5_TNN15078;1
gtfs_tw_v5_TNN15079;1
gtfs_tw_v5_TNN15080;1
gtfs_tw_v5_TNN15081;1
gtfs_tw_v5_TNN15082;1
gtfs_tw_v5_TNN15083;1
gtfs_tw_v5_TNN15084;1
gtfs_tw_v5_TNN15085;1
gtfs_tw_v5_TNN15087;1
gtfs_tw_v5_TNN15088;1
gtfs_tw_v5_TNN15089;1
gtfs_tw_v5_TNN15090;1
gtfs_tw_v5_TNN15091;1
gtfs_tw_v5_TNN15092;1
gtfs_tw_v5_TNN15093;1
gtfs_tw_v5_TNN15095;1
gtfs_tw_v5_TNN15096;1
gtfs_tw_v5_TNN15097;1
gtfs_tw_v5_TNN15098;1
gtfs_tw_v5_TNN15099;1
gtfs_tw_v5_TNN15100;1
gtfs_tw_v5_TNN15101;1
gtfs_tw_v5_TNN15102;1
gtfs_tw_v5_TNN15104;1
gtfs_tw_v5_TNN15107;1
gtfs_tw_v5_TNN15108;1
gtfs_tw_v5_TNN15109;1
gtfs_tw_v5_TNN15110;1
gtfs_tw_v5_TNN15111;1
gtfs_tw_v5_TNN15112;1
gtfs_tw_v5_TNN15113;1
gtfs_tw_v5_TNN15114;1
gtfs_tw_v5_TNN15115;1
gtfs_tw_v5_TNN15116;1
gtfs_tw_v5_TNN15117;1
gtfs_tw_v5_TNN15118;1
gtfs_tw_v5_TNN15119;1
gtfs_tw_v5_TNN15120;1
gtfs_tw_v5_TNN15121;1
gtfs_tw_v5_TNN15122;1
gtfs_tw_v5_TNN15123;1
gtfs_tw_v5_TNN15124;1
gtfs_tw_v5_TNN15125;1
gtfs_tw_v5_TNN15126;1
gtfs_tw_v5_TNN15127;1
gtfs_tw_v5_TNN15128;1
gtfs_tw_v5_TNN15129;1
gtfs_tw_v5_TNN15130;1
gtfs_tw_v5_TNN15131;1
gtfs_tw_v5_TNN15132;1
gtfs_tw_v5_TNN15133;1
gtfs_tw_v5_TNN15134;1
gtfs_tw_v5_TNN15135;1
gtfs_tw_v5_TNN15136;1
gtfs_tw_v5_TNN15137;1
gtfs_tw_v5_TNN15138;1
gtfs_tw_v5_TNN15139;1
gtfs_tw_v5_TNN15140;1
gtfs_tw_v5_TNN15141;1
gtfs_tw_v5_TNN15142;1
gtfs_tw_v5_TNN15143;1
gtfs_tw_v5_TNN15144;1
gtfs_tw_v5_TNN15145;1
gtfs_tw_v5_TNN15146;1
gtfs_tw_v5_TNN15147;1
gtfs_tw_v5_TNN15148;1
gtfs_tw_v5_TNN15149;1
gtfs_tw_v5_TNN15150;1
gtfs_tw_v5_TNN15151;1
gtfs_tw_v5_TNN15152;1
gtfs_tw_v5_TNN15153;1
gtfs_tw_v5_TNN15154;1
gtfs_tw_v5_TNN15155;1
gtfs_tw_v5_TNN15156;1
gtfs_tw_v5_TNN15157;1
gtfs_tw_v5_TNN15158;1
gtfs_tw_v5_TNN15159;1
gtfs_tw_v5_TNN15160;1
gtfs_tw_v5_TNN15161;1
gtfs_tw_v5_TNN15162;1
gtfs_tw_v5_TNN15163;1
gtfs_tw_v5_TNN15164;1
gtfs_tw_v5_TNN15165;1
gtfs_tw_v5_TNN15166;1
gtfs_tw_v5_TNN15169;1
gtfs_tw_v5_TNN15172;1
gtfs_tw_v5_TNN15183;1
gtfs_tw_v5_TNN15184;1
gtfs_tw_v5_TNN15185;1
gtfs_tw_v5_TNN15186;1
gtfs_tw_v5_TNN15187;1
gtfs_tw_v5_TNN15188;1
gtfs_tw_v5_TNN15189;1
gtfs_tw_v5_TNN15190;1
gtfs_tw_v5_TNN15191;1
gtfs_tw_v5_TNN15192;1
gtfs_tw_v5_TNN15193;1
gtfs_tw_v5_TNN15194;1
gtfs_tw_v5_TNN15195;1
gtfs_tw_v5_TNN15196;1
gtfs_tw_v5_TNN15197;1
gtfs_tw_v5_TNN15198;1
gtfs_tw_v5_TNN15199;1
gtfs_tw_v5_TNN15200;1
gtfs_tw_v5_TNN15201;1
gtfs_tw_v5_TNN15202;1
gtfs_tw_v5_TNN15203;1
gtfs_tw_v5_TNN15204;1
gtfs_tw_v5_TNN15205;1
gtfs_tw_v5_TNN15206;1
gtfs_tw_v5_TNN15207;1
gtfs_tw_v5_TNN15208;1
gtfs_tw_v5_TNN15209;1
gtfs_tw_v5_TNN15210;1
gtfs_tw_v5_TNN15211;1
gtfs_tw_v5_TNN15212;1
gtfs_tw_v5_TNN15213;1
gtfs_tw_v5_TNN15214;1
gtfs_tw_v5_TNN15215;1
gtfs_tw_v5_TNN15216;1
gtfs_tw_v5_TNN15217;1
gtfs_tw_v5_TNN15218;1
gtfs_tw_v5_TNN15219;1
gtfs_tw_v5_TNN15220;1
gtfs_tw_v5_TNN15221;1
gtfs_tw_v5_TNN15222;1
gtfs_tw_v5_TNN15223;1
gtfs_tw_v5_TNN15224;1
gtfs_tw_v5_TNN15225;1
gtfs_tw_v5_TNN15226;1
gtfs_tw_v5_TNN15227;1
gtfs_tw_v5_TNN15229;1
gtfs_tw_v5_TNN15230;1
gtfs_tw_v5_TNN15231;1
gtfs_tw_v5_TNN15232;1
gtfs_tw_v5_TNN15233;1
gtfs_tw_v5_TNN15234;1
gtfs_tw_v5_TNN15245;1
gtfs_tw_v5_TNN15247;1
gtfs_tw_v5_TNN15248;1
gtfs_tw_v5_TNN15249;1
gtfs_tw_v5_TNN15250;1
gtfs_tw_v5_TNN15251;1
gtfs_tw_v5_TNN15252;1
gtfs_tw_v5_TNN15257;1
gtfs_tw_v5_TNN15258;1
gtfs_tw_v5_TNN15259;1
gtfs_tw_v5_TNN15260;1
gtfs_tw_v5_TNN15261;1
gtfs_tw_v5_TNN15263;1
gtfs_tw_v5_TNN15264;1
gtfs_tw_v5_TNN15265;1
gtfs_tw_v5_TNN15266;1
gtfs_tw_v5_TNN15267;1
gtfs_tw_v5_TNN15268;1
gtfs_tw_v5_TNN15269;1
gtfs_tw_v5_TNN15270;1
gtfs_tw_v5_TNN15271;1
gtfs_tw_v5_TNN15272;1
gtfs_tw_v5_TNN15273;1
gtfs_tw_v5_TNN15274;1
gtfs_tw_v5_TNN15275;1
gtfs_tw_v5_TNN15276;1
gtfs_tw_v5_TNN15277;1
gtfs_tw_v5_TNN15278;1
gtfs_tw_v5_TNN15279;1
gtfs_tw_v5_TNN15280;1
gtfs_tw_v5_TNN15281;1
gtfs_tw_v5_TNN15282;1
gtfs_tw_v5_TNN15283;1
gtfs_tw_v5_TNN15284;1
gtfs_tw_v5_TNN15285;1
gtfs_tw_v5_TNN15286;1
gtfs_tw_v5_TNN15287;1
gtfs_tw_v5_TNN15288;1
gtfs_tw_v5_TNN15289;1
gtfs_tw_v5_TNN15290;1
gtfs_tw_v5_TNN15291;1
gtfs_tw_v5_TNN15292;1
gtfs_tw_v5_TNN15293;1
gtfs_tw_v5_TNN15294;1
gtfs_tw_v5_TNN15295;1
gtfs_tw_v5_TNN15296;1
gtfs_tw_v5_TNN15297;1
gtfs_tw_v5_TNN15298;1
gtfs_tw_v5_TNN15299;1
gtfs_tw_v5_TNN15300;1
gtfs_tw_v5_TNN15301;1
gtfs_tw_v5_TNN15302;1
gtfs_tw_v5_TNN15303;1
gtfs_tw_v5_TNN15304;1
gtfs_tw_v5_TNN15305;1
gtfs_tw_v5_TNN15306;1
gtfs_tw_v5_TNN15307;1
gtfs_tw_v5_TNN15308;1
gtfs_tw_v5_TNN15309;1
gtfs_tw_v5_TNN15310;1
gtfs_tw_v5_TNN15311;1
gtfs_tw_v5_TNN15312;1
gtfs_tw_v5_TNN15313;1
gtfs_tw_v5_TNN15314;1
gtfs_tw_v5_TNN15315;1
gtfs_tw_v5_TNN15316;1
gtfs_tw_v5_TNN15317;1
gtfs_tw_v5_TNN15318;1
gtfs_tw_v5_TNN15319;1
gtfs_tw_v5_TNN15320;1
gtfs_tw_v5_TNN15321;1
gtfs_tw_v5_TNN15322;1
gtfs_tw_v5_TNN15327;1
gtfs_tw_v5_TNN15328;1
gtfs_tw_v5_TNN15329;1
gtfs_tw_v5_TNN15330;1
gtfs_tw_v5_TNN15331;1
gtfs_tw_v5_TNN15332;1
gtfs_tw_v5_TNN15333;1
gtfs_tw_v5_TNN15334;1
gtfs_tw_v5_TNN15335;1
gtfs_tw_v5_TNN15336;1
gtfs_tw_v5_TNN15337;1
gtfs_tw_v5_TNN15338;1
gtfs_tw_v5_TNN15339;1
gtfs_tw_v5_TNN15340;1
gtfs_tw_v5_TNN15341;1
gtfs_tw_v5_TNN15342;1
gtfs_tw_v5_TNN15343;1
gtfs_tw_v5_TNN15344;1
gtfs_tw_v5_TNN15345;1
gtfs_tw_v5_TNN15346;1
gtfs_tw_v5_TNN15347;1
gtfs_tw_v5_TNN15348;1
gtfs_tw_v5_TNN15349;1
gtfs_tw_v5_TNN15350;1
gtfs_tw_v5_TNN15351;1
gtfs_tw_v5_TNN15352;1
gtfs_tw_v5_TNN15353;1
gtfs_tw_v5_TNN15354;1
gtfs_tw_v5_TNN15355;1
gtfs_tw_v5_TNN15356;1
gtfs_tw_v5_TNN15361;1
gtfs_tw_v5_TNN15362;1
gtfs_tw_v5_TNN15363;1
gtfs_tw_v5_TNN15364;1
gtfs_tw_v5_TNN15365;1
gtfs_tw_v5_TNN15366;1
gtfs_tw_v5_TNN15367;1
gtfs_tw_v5_TNN15369;1
gtfs_tw_v5_TNN15370;1
gtfs_tw_v5_TNN15371;1
gtfs_tw_v5_TNN15372;1
gtfs_tw_v5_TNN15373;1
gtfs_tw_v5_TNN15374;1
gtfs_tw_v5_TNN15375;1
gtfs_tw_v5_TNN15376;1
gtfs_tw_v5_TNN15377;1
gtfs_tw_v5_TNN15378;1
gtfs_tw_v5_TNN15379;1
gtfs_tw_v5_TNN15380;1
gtfs_tw_v5_TNN15381;1
gtfs_tw_v5_TNN15382;1
gtfs_tw_v5_TNN15383;1
gtfs_tw_v5_TNN15384;1
gtfs_tw_v5_TNN15385;1
gtfs_tw_v5_TNN15386;1
gtfs_tw_v5_TNN15387;1
gtfs_tw_v5_TNN15388;1
gtfs_tw_v5_TNN15389;1
gtfs_tw_v5_TNN15390;1
gtfs_tw_v5_TNN15391;1
gtfs_tw_v5_TNN15392;1
gtfs_tw_v5_TNN15393;1
gtfs_tw_v5_TNN15394;1
gtfs_tw_v5_TNN15395;1
gtfs_tw_v5_TNN15396;1
gtfs_tw_v5_TNN15397;1
gtfs_tw_v5_TNN15398;1
gtfs_tw_v5_TNN15399;1
gtfs_tw_v5_TNN15400;1
gtfs_tw_v5_TNN15401;1
gtfs_tw_v5_TNN15402;1
gtfs_tw_v5_TNN15403;1
gtfs_tw_v5_TNN15404;1
gtfs_tw_v5_TNN15405;1
gtfs_tw_v5_TNN15406;1
gtfs_tw_v5_TNN15407;1
gtfs_tw_v5_TNN15408;1
gtfs_tw_v5_TNN15409;1
gtfs_tw_v5_TNN15410;1
gtfs_tw_v5_TNN15411;1
gtfs_tw_v5_TNN15412;1
gtfs_tw_v5_TNN15413;1
gtfs_tw_v5_TNN15414;1
gtfs_tw_v5_TNN15415;1
gtfs_tw_v5_TNN15416;1
gtfs_tw_v5_TNN15417;1
gtfs_tw_v5_TNN15418;1
gtfs_tw_v5_TNN15419;1
gtfs_tw_v5_TNN15420;1
gtfs_tw_v5_TNN15421;1
gtfs_tw_v5_TNN15422;1
gtfs_tw_v5_TNN15423;1
gtfs_tw_v5_TNN15424;1
gtfs_tw_v5_TNN15425;1
gtfs_tw_v5_TNN15426;1
gtfs_tw_v5_TNN15427;1
gtfs_tw_v5_TNN15428;1
gtfs_tw_v5_TNN15429;1
gtfs_tw_v5_TNN15430;1
gtfs_tw_v5_TNN15431;1
gtfs_tw_v5_TNN15432;1
gtfs_tw_v5_TNN15433;1
gtfs_tw_v5_TNN15434;1
gtfs_tw_v5_TNN15435;1
gtfs_tw_v5_TNN15436;1
gtfs_tw_v5_TNN15437;1
gtfs_tw_v5_TNN15438;1
gtfs_tw_v5_TNN15439;1
gtfs_tw_v5_TNN15440;1
gtfs_tw_v5_TNN15441;1
gtfs_tw_v5_TNN15442;1
gtfs_tw_v5_TNN15443;1
gtfs_tw_v5_TNN15444;1
gtfs_tw_v5_TNN15445;1
gtfs_tw_v5_TNN15446;1
gtfs_tw_v5_TNN15447;1
gtfs_tw_v5_TNN15448;1
gtfs_tw_v5_TNN15449;1
gtfs_tw_v5_TNN15450;1
gtfs_tw_v5_TNN15451;1
gtfs_tw_v5_TNN15452;1
gtfs_tw_v5_TNN15453;1
gtfs_tw_v5_TNN15454;1
gtfs_tw_v5_TNN15455;1
gtfs_tw_v5_TNN15456;1
gtfs_tw_v5_TNN15457;1
gtfs_tw_v5_TNN15458;1
gtfs_tw_v5_TNN15459;1
gtfs_tw_v5_TNN15460;1
gtfs_tw_v5_TNN15461;1
gtfs_tw_v5_TNN15462;1
gtfs_tw_v5_TNN15463;1
gtfs_tw_v5_TNN15464;1
gtfs_tw_v5_TNN15465;1
gtfs_tw_v5_TNN15466;1
gtfs_tw_v5_TNN15467;1
gtfs_tw_v5_TNN15468;1
gtfs_tw_v5_TNN15469;1
gtfs_tw_v5_TNN15470;1
gtfs_tw_v5_TNN15471;1
gtfs_tw_v5_TNN15472;1
gtfs_tw_v5_TNN15473;1
gtfs_tw_v5_TNN15478;1
gtfs_tw_v5_TNN15479;1
gtfs_tw_v5_TNN15480;1
gtfs_tw_v5_TNN15482;1
gtfs_tw_v5_TNN15483;1
gtfs_tw_v5_TNN15484;1
gtfs_tw_v5_TNN15485;1
gtfs_tw_v5_TNN15487;1
gtfs_tw_v5_TNN15488;1
gtfs_tw_v5_TNN15489;1
gtfs_tw_v5_TNN15490;1
gtfs_tw_v5_TNN15492;1
gtfs_tw_v5_TNN15493;1
gtfs_tw_v5_TNN15494;1
gtfs_tw_v5_TNN15495;1
gtfs_tw_v5_TNN15496;1
gtfs_tw_v5_TNN15497;1
gtfs_tw_v5_TNN15498;1
gtfs_tw_v5_TNN15499;1
gtfs_tw_v5_TNN15500;1
gtfs_tw_v5_TNN15501;1
gtfs_tw_v5_TNN15502;1
gtfs_tw_v5_TNN15503;1
gtfs_tw_v5_TNN15504;1
gtfs_tw_v5_TNN15506;1
gtfs_tw_v5_TNN15507;1
gtfs_tw_v5_TNN15508;1
gtfs_tw_v5_TNN15509;1
gtfs_tw_v5_TNN15511;1
gtfs_tw_v5_TNN15512;1
gtfs_tw_v5_TNN15513;1
gtfs_tw_v5_TNN15563;1
gtfs_tw_v5_TNN15564;1
gtfs_tw_v5_TNN15565;1
gtfs_tw_v5_TNN15566;1
gtfs_tw_v5_TNN15567;1
gtfs_tw_v5_TNN15568;1
gtfs_tw_v5_TNN15569;1
gtfs_tw_v5_TNN15570;1
gtfs_tw_v5_TNN15571;1
gtfs_tw_v5_TNN15572;1
gtfs_tw_v5_TNN15573;1
gtfs_tw_v5_TNN15574;1
gtfs_tw_v5_TNN15575;1
gtfs_tw_v5_TNN15576;1
gtfs_tw_v5_TNN15577;1
gtfs_tw_v5_TNN15578;1
gtfs_tw_v5_TNN15579;1
gtfs_tw_v5_TNN15580;1
gtfs_tw_v5_TNN15581;1
gtfs_tw_v5_TNN15582;1
gtfs_tw_v5_TNN15583;1
gtfs_tw_v5_TNN15584;1
gtfs_tw_v5_TNN15585;1
gtfs_tw_v5_TNN15586;1
gtfs_tw_v5_TNN15587;1
gtfs_tw_v5_TNN15588;1
gtfs_tw_v5_TNN15589;1
gtfs_tw_v5_TNN15590;1
gtfs_tw_v5_TNN15591;1
gtfs_tw_v5_TNN15592;1
gtfs_tw_v5_TNN15593;1
gtfs_tw_v5_TNN15594;1
gtfs_tw_v5_TNN15595;1
gtfs_tw_v5_TNN15596;1
gtfs_tw_v5_TNN15597;1
gtfs_tw_v5_TNN15598;1
gtfs_tw_v5_TNN15599;1
gtfs_tw_v5_TNN15600;1
gtfs_tw_v5_TNN15602;1
gtfs_tw_v5_TNN15603;1
gtfs_tw_v5_TNN15604;1
gtfs_tw_v5_TNN15605;1
gtfs_tw_v5_TNN15606;1
gtfs_tw_v5_TNN15607;1
gtfs_tw_v5_TNN15608;1
gtfs_tw_v5_TNN15609;1
gtfs_tw_v5_TNN15610;1
gtfs_tw_v5_TNN15611;1
gtfs_tw_v5_TNN15612;1
gtfs_tw_v5_TNN15613;1
gtfs_tw_v5_TNN15614;1
gtfs_tw_v5_TNN15615;1
gtfs_tw_v5_TNN15616;1
gtfs_tw_v5_TNN15617;1
gtfs_tw_v5_TNN15618;1
gtfs_tw_v5_TNN15619;1
gtfs_tw_v5_TNN15620;1
gtfs_tw_v5_TNN15621;1
gtfs_tw_v5_TNN15622;1
gtfs_tw_v5_TNN15623;1
gtfs_tw_v5_TNN15624;1
gtfs_tw_v5_TNN15625;1
gtfs_tw_v5_TNN15626;1
gtfs_tw_v5_TNN15627;1
gtfs_tw_v5_TNN15628;1
gtfs_tw_v5_TNN15629;1
gtfs_tw_v5_TNN15630;1
gtfs_tw_v5_TNN15631;1
gtfs_tw_v5_TNN15632;1
gtfs_tw_v5_TNN15633;1
gtfs_tw_v5_TNN15644;1
gtfs_tw_v5_TNN15645;1
gtfs_tw_v5_TNN15646;1
gtfs_tw_v5_TNN15647;1
gtfs_tw_v5_TNN15649;1
gtfs_tw_v5_TNN15650;1
gtfs_tw_v5_TNN15654;1
gtfs_tw_v5_TNN15655;1
gtfs_tw_v5_TNN15664;1
gtfs_tw_v5_TNN15665;1
gtfs_tw_v5_TNN15666;1
gtfs_tw_v5_TNN15667;1
gtfs_tw_v5_TNN15668;1
gtfs_tw_v5_TNN15669;1
gtfs_tw_v5_TNN15674;1
gtfs_tw_v5_TNN15675;1
gtfs_tw_v5_TNN15684;1
gtfs_tw_v5_TNN15685;1
gtfs_tw_v5_TNN15686;1
gtfs_tw_v5_TNN15687;1
gtfs_tw_v5_TNN15688;1
gtfs_tw_v5_TNN15689;1
gtfs_tw_v5_TNN15690;1
gtfs_tw_v5_TNN15691;1
gtfs_tw_v5_TNN15692;1
gtfs_tw_v5_TNN15693;1
gtfs_tw_v5_TNN15696;1
gtfs_tw_v5_TNN15697;1
gtfs_tw_v5_TNN15704;1
gtfs_tw_v5_TNN15705;1
gtfs_tw_v5_TNN15706;1
gtfs_tw_v5_TNN15707;1
gtfs_tw_v5_TNN15714;1
gtfs_tw_v5_TNN15715;1
gtfs_tw_v5_TNN15724;1
gtfs_tw_v5_TNN15725;1
gtfs_tw_v5_TNN15726;1
gtfs_tw_v5_TNN15727;1
gtfs_tw_v5_TNN15728;1
gtfs_tw_v5_TNN15729;1
gtfs_tw_v5_TNN15730;1
gtfs_tw_v5_TNN15731;1
gtfs_tw_v5_TNN15732;1
gtfs_tw_v5_TNN15733;1
gtfs_tw_v5_TNN15734;1
gtfs_tw_v5_TNN15735;1
gtfs_tw_v5_TNN15736;1
gtfs_tw_v5_TNN15737;1
gtfs_tw_v5_TNN15738;1
gtfs_tw_v5_TNN15739;1
gtfs_tw_v5_TNN15740;1
gtfs_tw_v5_TNN15741;1
gtfs_tw_v5_TNN15742;1
gtfs_tw_v5_TNN15743;1
gtfs_tw_v5_TNN15744;1
gtfs_tw_v5_TNN15745;1
gtfs_tw_v5_TNN15746;1
gtfs_tw_v5_TNN15747;1
gtfs_tw_v5_TNN15748;1
gtfs_tw_v5_TNN15749;1
gtfs_tw_v5_TNN15750;1
gtfs_tw_v5_TNN15751;1
gtfs_tw_v5_TNN15754;1
gtfs_tw_v5_TNN15764;1
gtfs_tw_v5_TNN15765;1
gtfs_tw_v5_TNN15766;1
gtfs_tw_v5_TNN15767;1
gtfs_tw_v5_TNN15774;1
gtfs_tw_v5_TNN15775;1
gtfs_tw_v5_TNN15784;1
gtfs_tw_v5_TNN15785;1
gtfs_tw_v5_TNN15786;1
gtfs_tw_v5_TNN15787;1
gtfs_tw_v5_TNN15788;1
gtfs_tw_v5_TNN15789;1
gtfs_tw_v5_TNN15790;1
gtfs_tw_v5_TNN15791;1
gtfs_tw_v5_TNN15792;1
gtfs_tw_v5_TNN15793;1
gtfs_tw_v5_TNN15794;1
gtfs_tw_v5_TNN15795;1
gtfs_tw_v5_TNN15796;1
gtfs_tw_v5_TNN15797;1
gtfs_tw_v5_TNN15798;1
gtfs_tw_v5_TNN15799;1
gtfs_tw_v5_TNN15800;1
gtfs_tw_v5_TNN15801;1
gtfs_tw_v5_TNN15802;1
gtfs_tw_v5_TNN15803;1
gtfs_tw_v5_TNN15804;1
gtfs_tw_v5_TNN15834;1
gtfs_tw_v5_TNN15835;1
gtfs_tw_v5_TNN15836;1
gtfs_tw_v5_TNN15837;1
gtfs_tw_v5_TNN15838;1
gtfs_tw_v5_TNN15839;1
gtfs_tw_v5_TNN15840;1
gtfs_tw_v5_TNN15841;1
gtfs_tw_v5_TNN15844;1
gtfs_tw_v5_TNN15845;1
gtfs_tw_v5_TNN15846;1
gtfs_tw_v5_TNN15847;1
gtfs_tw_v5_TNN15848;1
gtfs_tw_v5_TNN15849;1
gtfs_tw_v5_TNN15856;1
gtfs_tw_v5_TNN15857;1
gtfs_tw_v5_TNN15858;1
gtfs_tw_v5_TNN15859;1
gtfs_tw_v5_TNN15860;1
gtfs_tw_v5_TNN15861;1
gtfs_tw_v5_TNN15862;1
