stop_id,stop_name,stop_lat,stop_lon,zone_id,location_type,parent_station,stop_x_EPSG3826,stop_y_EPSG3826,stop_code,stop_desc,stop_url,stop_timezone,wheelchair_boarding,platform_code
THB100009,吉悌公司,24.7942899957813,120.932559969404,THB100009,0,,243181.312,2742994.751,,,,,,
THB100011,浸水庄,24.79875,120.9448,THB100011,0,,244419.07,2743488.18,,,,,,
THB100013,埔羌園,24.7995099958411,120.952639969076,THB100013,0,,245211.75,2743572.059,,,,,,
THB100014,天公壇,24.80009,120.95778,THB100014,0,,245731.444,2743636.129,,,,,,
THB100015,上帝公廟,24.80131,120.96022,THB100015,0,,245978.174,2743771.181,,,,,,
THB100016,棒球場,24.8060387,120.9621635,THB100016,0,,246174.81,2744294.871,,,,,,
THB100017,北門派出所,24.80757,120.96467,THB100017,0,,246428.256,2744464.408,,,,,,
THB100397,臺中教育大學,24.14472,120.67198,THB100397,0,,216664.026,2671089.638,,,,,,
THB100472,前溪,24.81341,120.99025,THB100472,0,,249014.354,2745110.814,,,,,,
THB100475,國賓大飯店,24.8059,120.97763,THB100475,0,,247738.438,2744279.164,,,,,,
THB100480,重興,24.8970377159672,120.987077604739,THB100480,0,,248694.529,2754373.418,,,,,,
THB100481,大埔,24.89315,120.98737,THB100481,0,,248724.028,2753942.811,,,,,,
THB100482,永興,24.89086,120.98772,THB100482,0,,248759.364,2753689.167,,,,,,
THB100483,象鼻,24.88849,120.98764,THB100483,0,,248751.258,2753426.666,,,,,,
THB100484,新豐華城,24.88581,120.98988,THB100484,0,,248977.545,2753129.81,,,,,,
THB100485,關聖宮,24.88339,120.9939,THB100485,0,,249383.686,2752861.746,,,,,,
THB100486,光星廠,24.8775899957105,120.99384996869,THB100486,0,,249378.602,2752219.338,,,,,,
THB100488,山崎國小,24.871679,120.9985901,THB100488,0,,249857.537,2751564.623,,,,,,
THB100511,國賓大飯店,24.806285,120.978646,THB100511,0,,247841.16,2744321.79,,,,,,
THB100518,水利大樓,24.83455,121.00476,THB100518,0,,250481.116,2747452.236,,,,,,
THB100519,玫瑰新村,24.84733,121.00536,THB100519,0,,250541.705,2748867.744,,,,,,
THB100530,花王公司,24.86462,121.00448,THB100530,0,,250452.705,2750782.776,,,,,,
THB100537,郵局前,24.8627897034077,121.026049803047,THB100537,0,,252632.38,2750580.297,,,,,,
THB100538,運動場,24.8644,121.0284,THB100538,0,,252869.834,2750758.7,,,,,,
THB100548,富國新村,24.88484,121.05392,THB100548,0,,255447.747,2753023.413,,,,,,
THB100553,湖北橋,24.89861,121.04763,THB100553,0,,254811.71,2754548.344,,,,,,
THB100556,郵局前,24.71799,121.14013,THB100556,0,,264176.845,2734549.468,,,,,,
THB100557,大肚國小,24.71966,121.13847,THB100557,0,,264008.717,2734734.263,,,,,,
THB100558,大肚,24.72244,121.13549,THB100558,0,,263706.932,2735041.868,,,,,,
THB100559,大肚社區,24.725178,121.131851,THB100559,0,,263338.498,2735344.764,,,,,,
THB100560,台電公司,24.72926,121.127,THB100560,0,,262847.335,2735796.414,,,,,,
THB100561,農路口,24.73146,121.12309,THB100561,0,,262451.579,2736039.721,,,,,,
THB100562,石吼口,24.73317,121.12177,THB100562,0,,262317.882,2736228.997,,,,,,
THB100563,秀湖,24.73389016,121.1168719,THB100563,0,,261822.336,2736308.329,,,,,,
THB100565,王爺宮,24.73773,121.11243,THB100565,0,,261372.66,2736733.246,,,,,,
THB100566,永秀橋,24.73941,121.11116,THB100566,0,,261244.044,2736919.215,,,,,,
THB100567,十股林,24.74291,121.1068,THB100567,0,,260802.719,2737306.517,,,,,,
THB100568,永興口,24.7458,121.10356,THB100568,0,,260474.754,2737626.356,,,,,,
THB100569,石潭,24.74745,121.101,THB100569,0,,260215.683,2737808.914,,,,,,
THB100570,福昌宮,24.74883,121.09927,THB100570,0,,260040.591,2737961.632,,,,,,
THB100571,下碧溪,24.75262,121.09727,THB100571,0,,259838.004,2738381.26,,,,,,
THB100572,碧溪,24.7544,121.09604,THB100572,0,,259713.462,2738578.322,,,,,,
THB100573,拱橋,24.756615296143,121.094638737008,THB100573,0,,259571.569,2738823.586,,,,,,
THB100574,上新鳳,24.76046,121.09135,THB100574,0,,259238.668,2739249.193,,,,,,
THB100576,新鳳,24.76608,121.0884,THB100576,0,,258939.918,2739871.459,,,,,,
THB100577,五股林,24.77037,121.0854,THB100577,0,,258636.23,2740346.42,,,,,,
THB100578,文昌廟,24.7727,121.08317,THB100578,0,,258410.56,2740604.348,,,,,,
THB100579,文山街,24.77522,121.08051,THB100579,0,,258141.403,2740883.299,,,,,,
THB100580,農倉前,24.7794699964065,121.076349966837,THB100580,0,,257720.466,2741353.781,,,,,,
THB100581,柵門口,24.78191,121.07581,THB100581,0,,257665.715,2741624.002,,,,,,
THB100582,上山,24.7839499963821,121.074439966889,THB100582,0,,257527.057,2741849.873,,,,,,
THB100583,集會所,24.78533,121.07214,THB100583,0,,257294.414,2742002.596,,,,,,
THB100584,縣農會,24.78722,121.06965,THB100584,0,,257042.531,2742211.799,,,,,,
THB100585,田洋,24.7888399963386,121.068079967021,THB100585,0,,256883.691,2742391.148,,,,,,
THB100586,下田洋,24.79007913,121.0662223,THB100586,0,,256695.792,2742528.3,,,,,,
THB100587,下山,24.7909699963122,121.06344996711,THB100587,0,,256415.433,2742626.839,,,,,,
THB100588,華聯廠前,24.7913399963024,121.061329967149,THB100588,0,,256201.061,2742667.721,,,,,,
THB100589,砂石廠,24.79251,121.05896,THB100589,0,,255961.379,2742797.204,,,,,,
THB100590,三崁店,24.79479,121.05678,THB100590,0,,255740.856,2743049.641,,,,,,
THB100591,東光,24.79752,121.05489,THB100591,0,,255549.642,2743351.934,,,,,,
THB100592,東平,24.80066954,121.052417,THB100592,0,,255299.476,2743700.675,,,,,,
THB100593,東海國小,24.8053903211499,121.049575751529,THB100593,0,,255012.03,2744223.437,,,,,,
THB100594,東興,24.80798,121.04783,THB100594,0,,254835.437,2744510.204,,,,,,
THB100595,下東興,24.80966,121.04552,THB100595,0,,254601.842,2744696.199,,,,,,
THB100596,上十興,24.81272,121.04092,THB100596,0,,254136.704,2745034.975,,,,,,
THB100597,十興,24.81501239,121.0353754,THB100597,0,,253576.121,2745288.721,,,,,,
THB100598,代辦所,24.81769938,121.0282332,THB100598,0,,252854.05,2745586.161,,,,,,
THB100599,上鹿場,24.81809,121.02365,THB100599,0,,252390.734,2745629.338,,,,,,
THB100600,鹿場,24.81869,121.02251,THB100600,0,,252275.482,2745695.774,,,,,,
THB100601,縣體育場,24.81945777,121.018227,THB100601,0,,251842.513,2745780.747,,,,,,
THB100602,上泉州厝,24.8201299960182,121.016889968045,THB100602,0,,251707.347,2745855.185,,,,,,
THB100603,泉州厝,24.821319996002,121.013929968101,THB100603,0,,251408.118,2745986.954,,,,,,
THB100604,縣府入口,24.82304133,121.0101408,THB100604,0,,251025.074,2746177.574,,,,,,
THB100605,祖師廟,24.8256199959568,121.006589968248,THB100605,0,,250666.127,2746463.163,,,,,,
THB100606,台新罐頭廠,24.82708,121.00279,THB100606,0,,250282.015,2746624.859,,,,,,
THB100610,新竹高工,24.809111,120.982685,THB100610,0,,248249.533,2744634.737,,,,,,
THB100613,合作金庫,24.80429956,120.9726192,THB100613,0,,247231.82,2744101.993,,,,,,
THB100632,建龍新村,24.8898027223851,121.212547204077,THB100632,0,,271473.642,2753588.77,,,,,,
THB100638,東龍中豐路口,24.868406,121.213778,THB100638,0,,271601.71,2751219.052,,,,,,
THB100640,龍潭大池,24.86235,121.20718,THB100640,0,,270936.017,2750547.258,,,,,,
THB100641,凌雲國中,24.85913269,121.2028575,THB100641,0,,270499.747,2750190.251,,,,,,
THB100642,南四方林,24.85564,121.20286,THB100642,0,,270500.576,2749803.401,,,,,,
THB100643,天下社區,24.84388,121.211,THB100643,0,,271325.204,2748502.111,,,,,,
THB100644,歐萊德,24.84125269,121.2111561,THB100644,0,,271341.431,2748211.135,,,,,,
THB100645,高楊路口,24.83754,121.20846,THB100645,0,,271069.566,2747799.498,,,,,,
THB100646,新生醫專,24.83233,121.2062,THB100646,0,,270842.014,2747222.093,,,,,,
THB100647,高平,24.82379,121.20163,THB100647,0,,270381.49,2746275.514,,,,,,
THB100648,仁安,24.81227,121.1994,THB100648,0,,270157.936,2744999.233,,,,,,
THB100652,圳頭牌,24.79488,121.18159,THB100652,0,,268360.027,2743070.618,,,,,,
THB100655,中壢國中,24.949767,121.217966,THB100655,0,,272010.458,2760231.347,,,,,,
THB100668,新埔國小,24.827986,121.079162,THB100668,0,,258001.703,2746727.525,,,,,,
THB100670,廣和宮,24.82803546,121.0746834,THB100670,0,,257549.002,2746732.748,,,,,,
THB100671,加油站,24.82774,121.06921,THB100671,0,,256995.767,2746699.731,,,,,,
THB100672,新埔大橋,24.82528,121.06411,THB100672,0,,256480.385,2746427.012,,,,,,
THB100673,水車頭,24.8247,121.06136,THB100673,0,,256202.438,2746362.643,,,,,,
THB100674,亞東,24.82536,121.05801,THB100674,0,,255863.779,2746435.596,,,,,,
THB100675,遠東廠,24.82634,121.05372,THB100675,0,,255430.094,2746543.963,,,,,,
THB100676,文山國小,24.82754,121.04832,THB100676,0,,254884.207,2746676.67,,,,,,
THB100677,華夏新村,24.83057,121.03828,THB100677,0,,253869.265,2747011.949,,,,,,
THB100678,蓮華寺,24.83097,121.03603,THB100678,0,,253641.828,2747056.19,,,,,,
THB100679,仰德,24.83226,121.03089,THB100679,0,,253122.256,2747198.943,,,,,,
THB100680,竹輝新村,24.83328109,121.0289233,THB100680,0,,252923.445,2747311.994,,,,,,
THB100686,竹北郵局,24.83614,121.00834,THB100686,0,,250842.953,2747628.361,,,,,,
THB100687,三民球場,24.8337599049148,121.010652823467,THB100687,0,,251076.738,2747364.76,,,,,,
THB100688,地政所,24.8330693474249,121.013121879567,THB100688,0,,251326.306,2747288.296,,,,,,
THB100689,市場,24.8337591736492,121.014615898798,THB100689,0,,251477.308,2747364.716,,,,,,
THB100690,仁義路口,24.8351799959501,121.01394996816,THB100690,0,,251409.982,2747522.078,,,,,,
THB100691,天后宮,24.83549,121.01156,THB100691,0,,251168.415,2747556.391,,,,,,
THB100692,水利大樓,24.83426,121.00435,THB100692,0,,250439.676,2747420.115,,,,,,
THB100693,豆仔埔橋,24.83221,121.00322,THB100693,0,,250325.467,2747193.055,,,,,,
THB100708,信勢,24.89508538,121.0348772,THB100708,0,,253523.488,2754157.566,,,,,,
THB100709,信勢橋,24.89377212,121.0319925,THB100709,0,,253232.094,2754012.037,,,,,,
THB100711,中菱公司,24.89080321,121.0247408,THB100711,0,,252499.539,2753683.048,,,,,,
THB100712,三元宮口,24.889964,121.021932,THB100712,0,,252215.784,2753590.048,,,,,,
THB100735,葛家莊,24.62976,121.11918,THB100735,0,,262065.833,2724775.36,,,,,,
THB100736,農倉前,24.6285277893665,121.117740555183,THB100736,0,,261920.22,2724638.759,,,,,,
THB100737,泰平,24.62996,121.1086,THB100737,0,,260994.691,2724796.624,,,,,,
THB100738,大隘,24.6254,121.1039,THB100738,0,,260519.243,2724291.207,,,,,,
THB100739,朱家莊,24.62338011,121.1022412,THB100739,0,,260351.466,2724067.366,,,,,,
THB100740,平石,24.62138,121.10146,THB100740,0,,260272.536,2723845.782,,,,,,
THB100741,高峰,24.61998,121.10213,THB100741,0,,260340.487,2723690.774,,,,,,
THB100742,上茅圃,24.61496,121.1037,THB100742,0,,260499.866,2723134.896,,,,,,
THB100743,上白蘭,24.61191,121.10718,THB100743,0,,260852.488,2722797.36,,,,,,
THB100744,桃山口,24.59945,121.10926,THB100744,0,,261064.194,2721417.504,,,,,,
THB100745,士林,24.58611,121.10651,THB100745,0,,260786.858,2719939.802,,,,,,
THB100746,中白蘭,24.5809499972462,121.103989965515,THB100746,0,,260532.072,2719368.107,,,,,,
THB100747,清泉口,24.57959,121.10373,THB100747,0,,260505.856,2719217.46,,,,,,
THB100748,清泉口,24.57942182,121.1037913,THB100748,0,,260512.079,2719198.837,,,,,,
THB100749,中白蘭,24.58108,121.10409,THB100749,0,,260542.192,2719382.513,,,,,,
THB100750,士林,24.58575,121.10648,THB100750,0,,260783.851,2719899.928,,,,,,
THB100753,高峰,24.61969714,121.1023231,THB100753,0,,260360.062,2723659.46,,,,,,
THB100754,平石,24.62141,121.10155,THB100754,0,,260281.646,2723849.112,,,,,,
THB100755,朱家莊,24.62358966,121.1024264,THB100755,0,,260370.2,2724090.589,,,,,,
THB100756,大隘,24.62538,121.10404,THB100756,0,,260533.419,2724289.003,,,,,,
THB100757,泰平,24.62997,121.10873,THB100757,0,,261007.852,2724797.742,,,,,,
THB100758,農倉前,24.62862487,121.1180932,THB100758,0,,261955.913,2724649.542,,,,,,
THB100759,葛家莊,24.62973,121.11924,THB100759,0,,262071.911,2724772.043,,,,,,
THB100803,新城,24.73067743,120.9648767,THB100803,0,,246446.965,2735947.905,,,,,,
THB100804,柑仔崎口,24.73164,120.96537,THB100804,0,,246496.894,2736054.504,,,,,,
THB100805,學校前,24.733673,120.967281,THB100805,0,,246690.261,2736279.628,,,,,,
THB100806,糖廠,24.7356011358581,120.969390018451,THB100806,0,,246903.649,2736493.134,,,,,,
THB100807,東坑口,24.73891925,120.9735957,THB100807,0,,247329.146,2736860.553,,,,,,
THB100809,箱涵口,24.7472799961328,120.977229968426,THB100809,0,,247696.914,2737786.507,,,,,,
THB100810,農牧場,24.75069818,120.9772334,THB100810,0,,247697.324,2738165.098,,,,,,
THB100811,榕樹岡,24.75218889,120.9807846,THB100811,0,,248056.525,2738330.151,,,,,,
THB100812,香榭綠第,24.75591,120.98122,THB100812,0,,248100.619,2738742.289,,,,,,
THB100813,水頭,24.7574169143896,120.981706912127,THB100813,0,,248149.887,2738909.185,,,,,,
THB100814,水尾溝,24.761,120.98252,THB100814,0,,248232.171,2739306.031,,,,,,
THB100815,老隘尾,24.7624122348228,120.985807841899,THB100815,0,,248564.701,2739462.409,,,,,,
THB100825,景湖別墅,24.77726,120.96735,THB100825,0,,246698.392,2741107.243,,,,,,
THB100826,油車口,24.77858,120.96721,THB100826,0,,246684.27,2741253.448,,,,,,
THB100827,客運補習班,24.78049,120.96723,THB100827,0,,246686.344,2741464.996,,,,,,
THB100828,中興橋,24.78274,120.96726,THB100828,0,,246689.437,2741714.202,,,,,,
THB100829,南光新村,24.7872281906408,120.967598626406,THB100829,0,,246723.796,2742211.3,,,,,,
THB100830,育賢國中,24.78986,120.96578,THB100830,0,,246539.981,2742502.841,,,,,,
THB100831,忠孝社區,24.79156,120.9641,THB100831,0,,246370.164,2742691.174,,,,,,
THB100833,清大南大校區,24.79453,120.96486,THB100833,0,,246447.092,2743020.107,,,,,,
THB100835,西大路口,24.79692,120.96853,THB100835,0,,246818.217,2743284.731,,,,,,
THB100836,竹蓮街,24.79741276,120.9694796,THB100836,0,,246914.239,2743339.286,,,,,,
THB100838,警察宿舍,24.8005,120.97445,THB100838,0,,247416.834,2743681.122,,,,,,
THB100842,東門市場,24.80551159,120.9693391,THB100842,0,,246900.235,2744236.307,,,,,,
THB100844,城隍廟,24.80514,120.96616,THB100844,0,,246578.823,2744195.226,,,,,,
THB100845,西門市場,24.80324021,120.9645736,THB100845,0,,246418.385,2743984.848,,,,,,
THB100846,南門市場,24.80110526,120.9662589,THB100846,0,,246588.711,2743748.34,,,,,,
THB100847,深湖,24.77013,120.96601,THB100847,0,,246562.694,2740317.568,,,,,,
THB100848,美之城,24.76758257,120.9632028,THB100848,0,,246278.734,2740035.493,,,,,,
THB100849,太子宮,24.76693,120.96352,THB100849,0,,246310.793,2739963.206,,,,,,
THB100850,茶亭,24.76492,120.96348,THB100850,0,,246306.688,2739740.583,,,,,,
THB100851,二廠,24.7627,120.961612,THB100851,0,,246117.706,2739494.751,,,,,,
THB100853,古車路,24.75461,120.95542,THB100853,0,,245491.199,2738598.907,,,,,,
THB100854,柯仔楠,24.75477,120.95412,THB100854,0,,245359.723,2738616.672,,,,,,
THB100856,張厝,24.75769,120.9505,THB100856,0,,244993.715,2738940.214,,,,,,
THB100857,香山坑,24.75897,120.94377,THB100857,0,,244313.121,2739082.247,,,,,,
THB100858,廖厝,24.75612177,120.9427059,THB100858,0,,244205.37,2738766.827,,,,,,
THB100859,米粉寮,24.75503,120.94045,THB100859,0,,243977.159,2738646.002,,,,,,
THB100860,草螺,24.75375,120.93972,THB100860,0,,243903.265,2738504.264,,,,,,
THB100861,周厝,24.7507,120.93801,THB100861,0,,243730.162,2738166.528,,,,,,
THB100862,馬厝,24.7484086077498,120.937444514569,THB100862,0,,243672.851,2737912.764,,,,,,
THB100863,菜瓜坑,24.7461,120.93571,THB100863,0,,243497.295,2737657.148,,,,,,
THB100865,阿三坑,24.74511,120.93053,THB100865,0,,242973.3,2737547.754,,,,,,
THB100866,埤埔,24.7456999959432,120.927809969281,THB100866,0,,242698.211,2737613.243,,,,,,
THB100867,陳厝,24.7455,120.92619,THB100867,0,,242534.344,2737591.179,,,,,,
THB100868,大湖村,24.74557,120.92278,THB100868,0,,242189.437,2737599.123,,,,,,
THB100869,虎尾寮,24.74544,120.92099,THB100869,0,,242008.376,2737584.827,,,,,,
THB100870,八股,24.74451,120.91649,THB100870,0,,241553.152,2737482.093,,,,,,
THB100874,八股,24.74439,120.91658,THB100874,0,,241562.247,2737468.796,,,,,,
THB100875,虎尾寮,24.74539,120.92105,THB100875,0,,242014.442,2737579.286,,,,,,
THB100876,大湖村,24.74543965,120.9227988,THB100876,0,,242191.331,2737584.684,,,,,,
THB100877,陳厝,24.74537142,120.926472,THB100877,0,,242562.86,2737576.923,,,,,,
THB100878,埤埔,24.7455167777377,120.92782785638,THB100878,0,,242700.009,2737592.949,,,,,,
THB100879,阿三坑,24.745,120.93057,THB100879,0,,242977.34,2737535.568,,,,,,
THB100880,菜瓜坑,24.74612,120.93612,THB100880,0,,243538.766,2737659.344,,,,,,
THB100881,馬厝,24.7484499959715,120.937559969122,THB100881,0,,243684.531,2737917.343,,,,,,
THB100882,周厝,24.75063,120.93812,THB100882,0,,243741.284,2738158.77,,,,,,
THB100883,草螺,24.75372,120.93981,THB100883,0,,243912.366,2738500.937,,,,,,
THB100884,米粉寮,24.75488,120.94048,THB100884,0,,243980.186,2738629.387,,,,,,
THB100885,廖厝,24.75601,120.94286,THB100885,0,,244220.95,2738754.441,,,,,,
THB100886,香山坑,24.75891185,120.9439652,THB100886,0,,244332.86,2739075.798,,,,,,
THB100887,張厝,24.75744,120.95073,THB100887,0,,245016.967,2738912.516,,,,,,
THB100889,柯仔楠,24.75453,120.95473,THB100889,0,,245421.409,2738590.069,,,,,,
THB100890,古車路,24.75445,120.95545,THB100890,0,,245494.227,2738581.185,,,,,,
THB100892,二廠,24.76278,120.96201,THB100892,0,,246157.96,2739503.601,,,,,,
THB100893,茶亭,24.76499,120.96364,THB100893,0,,246322.871,2739748.332,,,,,,
THB100894,太子宮,24.76661196,120.9633229,THB100894,0,,246290.851,2739927.986,,,,,,
THB100895,美之城,24.7679,120.96336,THB100895,0,,246294.641,2740070.646,,,,,,
THB100896,深湖,24.77044,120.9659,THB100896,0,,246551.578,2740351.906,,,,,,
THB100897,南門市場,24.80113,120.96626,THB100897,0,,246588.823,2743751.08,,,,,,
THB100898,西門市場,24.80323248,120.9647823,THB100898,0,,246439.485,2743983.986,,,,,,
THB100899,城隍廟,24.804996,120.966253,THB100899,0,,246588.221,2744179.274,,,,,,
THB100902,市場前,24.73721,121.08805,THB100902,0,,258906.58,2736673.847,,,,,,
THB100903,竹東高中,24.73323,121.08872,THB100903,0,,258974.638,2736233.074,,,,,,
THB100904,中山里,24.7308499966394,121.089459966403,THB100904,0,,259049.663,2735969.518,,,,,,
THB100905,玻璃廠前,24.72908,121.08839,THB100905,0,,258941.553,2735773.407,,,,,,
THB100906,大林,24.7270695716389,121.085741248918,THB100906,0,,258673.744,2735550.566,,,,,,
THB100907,雨果美國學校,24.72606,121.08373,THB100907,0,,258470.351,2735438.622,,,,,,
THB100908,范屋,24.72477,121.08087,THB100908,0,,258181.11,2735295.57,,,,,,
THB100909,大窩,24.72413,121.07877,THB100909,0,,257968.706,2735224.562,,,,,,
THB100910,水碓灣,24.72242,121.07613,THB100910,0,,257701.738,2735035.015,,,,,,
THB100912,劉屋,24.7186799966224,121.073879966622,THB100912,0,,257474.335,2734620.656,,,,,,
THB100915,綠世界,24.71262,121.0703,THB100915,0,,257112.499,2733949.274,,,,,,
THB100916,庄口,24.7085,121.06753,THB100916,0,,256832.473,2733492.812,,,,,,
THB100917,麻布樹排,24.70811,121.06618,THB100917,0,,256695.905,2733449.55,,,,,,
THB100918,匯裕茶廠,24.70612,121.06355,THB100918,0,,256429.911,2733229.017,,,,,,
THB100919,正興茶廠,24.70516,121.06112,THB100919,0,,256184.094,2733122.578,,,,,,
THB100920,北埔口,24.70306,121.05919,THB100920,0,,255988.918,2732889.901,,,,,,
THB100921,北埔口,24.703,121.05938,THB100921,0,,256008.145,2732883.264,,,,,,
THB100922,正興茶廠,24.70538,121.06171,THB100922,0,,256243.779,2733146.971,,,,,,
THB100923,匯裕茶廠,24.70601,121.06377,THB100923,0,,256452.176,2733216.844,,,,,,
THB100924,麻布樹排,24.70784,121.06596,THB100924,0,,256673.661,2733419.635,,,,,,
THB100925,庄口,24.70833,121.06759,THB100925,0,,256838.553,2733473.986,,,,,,
THB100926,綠世界生態農場,24.712718,121.070393,THB100926,0,,257121.903,2733960.133,,,,,,
THB100929,慈惠堂,24.72093,121.07511,THB100929,0,,257598.639,2734869.929,,,,,,
THB100930,水碓灣,24.72232,121.07629,THB100930,0,,257717.931,2735023.948,,,,,,
THB100931,大窩,24.72403,121.07884,THB100931,0,,257975.794,2735213.49,,,,,,
THB100932,范屋,24.72467,121.08096,THB100932,0,,258190.221,2735284.5,,,,,,
THB100933,雨果美國學校,24.72605,121.08373,THB100933,0,,258470.351,2735437.514,,,,,,
THB100934,大林,24.72686449,121.0857334,THB100934,0,,258672.964,2735527.851,,,,,,
THB100935,玻璃廠前,24.72891,121.08817,THB100935,0,,258919.31,2735754.563,,,,,,
THB100936,中山里,24.7307777374524,121.089603858921,THB100936,0,,259064.224,2735961.524,,,,,,
THB100937,竹東高中,24.733122,121.088675,THB100937,0,,258970.094,2736221.109,,,,,,
THB100938,市場前,24.73726,121.08792,THB100938,0,,258893.426,2736679.376,,,,,,
THB100940,湖口火車站,24.9024373091969,121.044197414368,THB100940,0,,254464.803,2754972.142,,,,,,
THB100941,市場前,24.9013899958302,121.046839967869,THB100941,0,,254731.793,2754856.23,,,,,,
THB100942,湖北橋,24.8986,121.04758,THB100942,0,,254806.659,2754547.235,,,,,,
THB100943,張厝,24.89529,121.04865,THB100943,0,,254914.885,2754180.657,,,,,,
THB100944,富國,24.89321,121.04969,THB100944,0,,255020.035,2753950.313,,,,,,
THB100945,湖口高中,24.89121,121.05075,THB100945,0,,255127.207,2753728.832,,,,,,
THB100946,美之城,24.8882099959007,121.052019967722,THB100946,0,,255255.637,2753396.6,,,,,,
THB100948,磚窯,24.88375,121.05443,THB100948,0,,255499.323,2752902.705,,,,,,
THB100949,陳厝,24.8825999959324,121.054629967653,THB100949,0,,255519.577,2752775.339,,,,,,
THB100951,忠誠門,24.87719,121.04729,THB100951,0,,254778.187,2752175.85,,,,,,
THB100952,三山新城,24.8757694277246,121.044748688492,THB100952,0,,254521.464,2752018.42,,,,,,
THB100954,永和磚廠,24.8704099959071,121.036619967915,THB100954,0,,253700.287,2751424.565,,,,,,
THB100956,清泉堂,24.86725,121.03291,THB100956,0,,253325.496,2751074.468,,,,,,
THB100957,中正堂,24.8659,121.03069,THB100957,0,,253101.202,2750924.89,,,,,,
THB100958,運動場,24.86456,121.02849,THB100958,0,,252878.925,2750776.424,,,,,,
THB100959,郵局前,24.8628699958934,121.025989968068,THB100959,0,,252626.332,2750589.189,,,,,,
THB100960,鳳凰村,24.8617399958913,121.024369968091,THB100960,0,,252462.65,2750464,,,,,,
THB100961,天主堂,24.86008362,121.0223695,THB100961,0,,252260.528,2750280.505,,,,,,
THB100963,訓練中心,24.85809,121.02,THB100963,0,,252021.113,2750059.655,,,,,,
THB100966,訓練中心,24.85805,121.02007,THB100966,0,,252028.187,2750055.226,,,,,,
THB100968,天主堂,24.859985007451,121.022489417309,THB100968,0,,252272.648,2750269.585,,,,,,
THB100969,鳳凰村,24.8616548645487,121.024448226396,THB100969,0,,252470.56,2750454.572,,,,,,
THB100970,中正堂,24.86577,121.03058,THB100970,0,,253090.09,2750910.489,,,,,,
THB100971,清泉堂,24.86720406,121.0329714,THB100971,0,,253331.701,2751069.381,,,,,,
THB100972,中興村,24.86889437,121.0356777,THB100972,0,,253605.119,2751256.669,,,,,,
THB100973,永和磚廠,24.8704137228975,121.036729630171,THB100973,0,,253711.368,2751424.98,,,,,,
THB100974,湖南村,24.87432794,121.0433649,THB100974,0,,254381.695,2751858.716,,,,,,
THB100975,三山新城,24.8758199959196,121.044939967793,THB100975,0,,254540.789,2752024.028,,,,,,
THB100976,忠誠門,24.87708361,121.048662,THB100976,0,,254916.818,2752164.115,,,,,,
THB100979,陳厝,24.8826174506573,121.054858055676,THB100979,0,,255542.622,2752777.281,,,,,,
THB100981,美之城,24.8882476995346,121.052150813879,THB100981,0,,255268.855,2753400.781,,,,,,
THB100982,湖口高中,24.89132,121.05096,THB100982,0,,255148.418,2753741.024,,,,,,
THB100983,富國,24.89348,121.04981,THB100983,0,,255032.148,2753980.223,,,,,,
THB100984,張厝,24.89535,121.04887,THB100984,0,,254937.108,2754187.31,,,,,,
THB100988,新竹高工,24.809392,120.983436,THB100988,0,,248325.46,2744665.85,,,,,,
THB100993,台新罐頭廠,24.82725,121.00272,THB100993,0,,250274.939,2746643.688,,,,,,
THB100994,祖師廟,24.8254947820163,121.006536868295,THB100994,0,,250660.76,2746449.294,,,,,,
THB100995,縣府入口,24.82254,121.01085,THB100995,0,,251096.767,2746122.053,,,,,,
THB100996,泉州厝,24.8211128223402,121.0138429256,THB100996,0,,251399.321,2745964.007,,,,,,
THB100997,上泉州厝,24.8199492109015,121.016816408538,THB100997,0,,251699.914,2745835.16,,,,,,
THB100998,鹿場,24.81869,121.02224,THB100998,0,,252248.189,2745695.77,,,,,,
THB100999,上鹿場,24.81808,121.02349,THB100999,0,,252374.56,2745628.228,,,,,,
THB101000,代辦所,24.81760345,121.0283193,THB101000,0,,252862.756,2745575.538,,,,,,
THB101001,十興,24.814753175619,121.035480506835,THB101001,0,,253586.753,2745260.013,,,,,,
THB101004,下東興,24.80951,121.04553,THB101004,0,,254602.859,2744679.586,,,,,,
THB101005,東興,24.80784386,121.0477905,THB101005,0,,254831.449,2744495.124,,,,,,
THB101006,東海國小,24.80561,121.049273,THB101006,0,,254981.413,2744247.757,,,,,,
THB101007,東平,24.8002801674136,121.052396932051,THB101007,0,,255297.464,2743657.548,,,,,,
THB101008,東光,24.79719,121.05502,THB101008,0,,255562.801,2743315.389,,,,,,
THB101009,三崁店,24.79469,121.05667,THB101009,0,,255729.739,2743038.56,,,,,,
THB101010,砂石廠,24.79211,121.05918,THB101010,0,,255983.642,2742752.91,,,,,,
THB101011,華聯廠前,24.7911704491394,121.061305447311,THB101011,0,,256198.591,2742648.941,,,,,,
THB101012,下田洋,24.79007,121.06609,THB101012,0,,256682.416,2742527.283,,,,,,
THB101013,田洋,24.7887617440605,121.068003060061,THB101013,0,,256875.919,2742382.477,,,,,,
THB101014,縣農會,24.787151,121.069539,THB101014,0,,257031.312,2742204.151,,,,,,
THB101015,集會所,24.78521,121.07225,THB101015,0,,257305.543,2741989.311,,,,,,
THB101016,上山,24.7838774122242,121.074375619564,THB101016,0,,257520.555,2741841.83,,,,,,
THB101017,柵門口,24.78173,121.0758,THB101017,0,,257664.715,2741604.065,,,,,,
