route_id,service_id,trip_id,shape_id,direction_id,bikes_allowed,trip_headsign,trip_short_name,block_id,wheelchair_accessible
Blue,432,432_1353_DN,,,,頂埔站,,,1
Blue,432,432_1386_UP,,,,南港展覽館站,,,1
Blue,432,432_1388_UP,,,,南港展覽館站,,,1
Blue,432,432_1406_UP,,,,南港展覽館站,,,1
Blue,432,432_1419_DN,,,,頂埔站,,,1
Blue,432,432_1428_UP,,,,南港展覽館站,,,1
Blue,432,432_2015_DN,,,,亞東醫院站,,,1
Blue,432,432_2022_UP,,,,南港展覽館站,,,1
Blue,432,432_2035_DN,,,,亞東醫院站,,,1
Blue,432,432_2038_UP,,,,南港展覽館站,,,1
Blue,432,432_1116_UP,,,,南港展覽館站,,,1
Blue,432,432_1133_DN,,,,亞東醫院站,,,1
Blue,432,432_1145_DN,,,,亞東醫院站,,,1
Blue,432,432_1159_DN,,,,頂埔站,,,1
Blue,432,432_1160_UP,,,,南港展覽館站,,,1
Blue,432,432_1168_UP,,,,南港展覽館站,,,1
Blue,432,432_1171_DN,,,,頂埔站,,,1
Blue,432,432_1202_UP,,,,南港展覽館站,,,1
Blue,432,432_1206_UP,,,,南港展覽館站,,,1
Blue,432,432_1210_UP,,,,南港展覽館站,,,1
Blue,432,432_1221_DN,,,,頂埔站,,,1
Blue,432,432_1250_UP,,,,南港展覽館站,,,1
Blue,432,432_1260_UP,,,,南港展覽館站,,,1
Blue,432,432_1265_DN,,,,亞東醫院站,,,1
Blue,432,432_1266_UP,,,,南港展覽館站,,,1
Blue,432,432_1267_DN,,,,亞東醫院站,,,1
Blue,432,432_1277_DN,,,,頂埔站,,,1
Blue,432,432_1290_UP,,,,南港展覽館站,,,1
Blue,432,432_1301_DN,,,,亞東醫院站,,,1
Blue,432,432_1305_DN,,,,亞東醫院站,,,1
Blue,432,432_1311_DN,,,,頂埔站,,,1
Blue,432,432_1360_UP,,,,南港展覽館站,,,1
Blue,432,432_1362_UP,,,,南港展覽館站,,,1
Blue,432,432_1384_UP,,,,南港展覽館站,,,1
Blue,432,432_1385_DN,,,,頂埔站,,,1
Blue,432,432_1391_DN,,,,頂埔站,,,1
Blue,432,432_1403_DN,,,,頂埔站,,,1
Blue,432,432_1409_DN,,,,頂埔站,,,1
Blue,432,432_1448_UP,,,,南港展覽館站,,,1
Blue,432,432_2002_UP,,,,南港展覽館站,,,1
Blue,432,432_2008_UP,,,,南港展覽館站,,,1
Blue,432,432_2014_UP,,,,南港展覽館站,,,1
Blue,432,432_2026_UP,,,,南港展覽館站,,,1
Blue,432,432_1466_UP,,,,南港展覽館站,,,1
Blue,432,432_1469_DN,,,,亞東醫院站,,,1
Blue,432,432_2003_DN,,,,亞東醫院站,,,1
Blue,432,432_2030_UP,,,,南港展覽館站,,,1
Blue,432,432_1468_UP,,,,南港展覽館站,,,1
Blue,432,432_2044_UP,,,,昆陽站,,,1
Blue,432,432_1402_UP,,,,南港展覽館站,,,1
Blue,432,432_1411_DN,,,,頂埔站,,,1
Blue,432,432_1418_UP,,,,南港展覽館站,,,1
Blue,432,432_1478_UP,,,,南港展覽館站,,,1
Blue,432,432_1479_DN,,,,亞東醫院站,,,1
Blue,432,432_1481_DN,,,,頂埔站,,,1
Blue,432,432_1483_DN,,,,頂埔站,,,1
Blue,432,432_2037_DN,,,,頂埔站,,,1
Blue,432,432_1229_DN,,,,頂埔站,,,1
Blue,432,432_1230_UP,,,,南港展覽館站,,,1
Blue,432,432_1258_UP,,,,南港展覽館站,,,1
Blue,432,432_1276_UP,,,,南港展覽館站,,,1
Blue,432,432_1279_DN,,,,頂埔站,,,1
Blue,432,432_1284_UP,,,,南港展覽館站,,,1
Blue,432,432_1321_DN,,,,頂埔站,,,1
Blue,432,432_1339_DN,,,,頂埔站,,,1
Blue,432,432_1401_DN,,,,頂埔站,,,1
Blue,432,432_1462_UP,,,,南港展覽館站,,,1
Blue,432,432_2004_UP,,,,南港展覽館站,,,1
Blue,432,432_1251_DN,,,,頂埔站,,,1
Blue,432,432_1272_UP,,,,南港展覽館站,,,1
Blue,432,432_1295_DN,,,,亞東醫院站,,,1
Blue,432,432_1323_DN,,,,頂埔站,,,1
Blue,432,432_1334_UP,,,,南港展覽館站,,,1
Blue,432,432_1378_UP,,,,南港展覽館站,,,1
Blue,432,432_1383_DN,,,,頂埔站,,,1
Blue,432,432_1392_UP,,,,南港展覽館站,,,1
Blue,432,432_1397_DN,,,,頂埔站,,,1
Blue,432,432_1400_UP,,,,南港展覽館站,,,1
Blue,432,432_1407_DN,,,,頂埔站,,,1
Blue,432,432_1433_DN,,,,頂埔站,,,1
Blue,432,432_1442_UP,,,,南港展覽館站,,,1
Blue,432,432_1445_DN,,,,亞東醫院站,,,1
Blue,432,432_1450_UP,,,,南港展覽館站,,,1
Blue,432,432_1482_UP,,,,南港展覽館站,,,1
Blue,432,432_1486_UP,,,,南港展覽館站,,,1
Blue,432,432_2027_DN,,,,亞東醫院站,,,1
Blue,432,432_2031_DN,,,,亞東醫院站,,,1
Blue,432,432_1010_UP,,,,南港展覽館站,,,1
Blue,432,432_1036_UP,,,,南港展覽館站,,,1
Blue,432,432_1049_DN,,,,亞東醫院站,,,1
Blue,432,432_1061_DN,,,,亞東醫院站,,,1
Blue,432,432_1107_DN,,,,亞東醫院站,,,1
Blue,432,432_1118_UP,,,,南港展覽館站,,,1
Blue,432,432_1135_DN,,,,頂埔站,,,1
Blue,432,432_1235_DN,,,,頂埔站,,,1
Blue,432,432_1275_DN,,,,頂埔站,,,1
Blue,432,432_1315_DN,,,,頂埔站,,,1
Blue,432,432_1342_UP,,,,南港展覽館站,,,1
Blue,432,432_1344_UP,,,,南港展覽館站,,,1
Blue,432,432_1349_DN,,,,頂埔站,,,1
Blue,432,432_1376_UP,,,,南港展覽館站,,,1
Blue,432,432_1379_DN,,,,頂埔站,,,1
Blue,432,432_1396_UP,,,,南港展覽館站,,,1
Blue,432,432_1404_UP,,,,南港展覽館站,,,1
Blue,432,432_1408_UP,,,,南港展覽館站,,,1
Blue,432,432_1454_UP,,,,南港展覽館站,,,1
Blue,432,432_1484_UP,,,,南港展覽館站,,,1
Blue,432,432_1488_UP,,,,南港展覽館站,,,1
Blue,432,432_2007_DN,,,,亞東醫院站,,,1
Blue,432,432_2017_DN,,,,亞東醫院站,,,1
Blue,432,432_1007_DN,,,,亞東醫院站,,,1
Blue,432,432_1027_DN,,,,亞東醫院站,,,1
Blue,432,432_1028_UP,,,,南港展覽館站,,,1
Blue,432,432_1077_DN,,,,亞東醫院站,,,1
Blue,432,432_1098_UP,,,,南港展覽館站,,,1
Blue,432,432_1106_UP,,,,南港展覽館站,,,1
Blue,432,432_1126_UP,,,,南港展覽館站,,,1
Blue,432,432_1144_UP,,,,南港展覽館站,,,1
Blue,432,432_1178_UP,,,,南港展覽館站,,,1
Blue,432,432_1197_DN,,,,頂埔站,,,1
Blue,432,432_1216_UP,,,,南港展覽館站,,,1
Blue,432,432_1227_DN,,,,頂埔站,,,1
Blue,432,432_1228_UP,,,,南港展覽館站,,,1
Blue,432,432_1263_DN,,,,亞東醫院站,,,1
Blue,432,432_1299_DN,,,,頂埔站,,,1
Blue,432,432_1313_DN,,,,頂埔站,,,1
Blue,432,432_1322_UP,,,,南港展覽館站,,,1
Blue,432,432_1331_DN,,,,頂埔站,,,1
Blue,432,432_1337_DN,,,,頂埔站,,,1
Blue,432,432_1357_DN,,,,頂埔站,,,1
Blue,432,432_1414_UP,,,,南港展覽館站,,,1
Blue,432,432_1422_UP,,,,南港展覽館站,,,1
Blue,432,432_1423_DN,,,,頂埔站,,,1
Blue,432,432_1424_UP,,,,南港展覽館站,,,1
Blue,432,432_1474_UP,,,,南港展覽館站,,,1
Blue,432,432_2016_UP,,,,南港展覽館站,,,1
Red,425,425_1004_UP,,,,淡水站,,,1
Red,425,425_1010_UP,,,,淡水站,,,1
Red,425,425_1026_UP,,,,淡水站,,,1
Red,425,425_1034_UP,,,,淡水站,,,1
Red,425,425_1058_UP,,,,淡水站,,,1
Red,425,425_1082_UP,,,,淡水站,,,1
Red,425,425_1083_DN,,,,象山站,,,1
Red,425,425_1088_UP,,,,淡水站,,,1
Red,425,425_1121_DN,,,,象山站,,,1
Red,425,425_1122_UP,,,,淡水站,,,1
Red,425,425_1143_DN,,,,象山站,,,1
Red,425,425_1153_DN,,,,象山站,,,1
Red,425,425_1161_DN,,,,象山站,,,1
Red,425,425_1169_DN,,,,象山站,,,1
Red,425,425_1188_UP,,,,淡水站,,,1
Red,425,425_1190_UP,,,,淡水站,,,1
Red,425,425_1202_UP,,,,淡水站,,,1
Red,425,425_1203_DN,,,,象山站,,,1
Red,425,425_1224_UP,,,,淡水站,,,1
Red,425,425_1278_UP,,,,淡水站,,,1
Red,425,425_1307_DN,,,,大安站,,,1
Red,425,425_1389_DN,,,,大安站,,,1
Red,425,425_1397_DN,,,,大安站,,,1
Red,425,425_1413_DN,,,,大安站,,,1
Red,425,425_1425_DN,,,,大安站,,,1
Red,425,425_1460_UP,,,,北投站,,,1
Red,425,425_1470_UP,,,,北投站,,,1
Red,425,425_1036_UP,,,,淡水站,,,1
Red,425,425_1086_UP,,,,淡水站,,,1
Red,425,425_1112_UP,,,,淡水站,,,1
Red,425,425_1118_UP,,,,淡水站,,,1
Red,425,425_1171_DN,,,,象山站,,,1
Red,425,425_1206_UP,,,,淡水站,,,1
Red,425,425_1207_DN,,,,象山站,,,1
Red,425,425_1248_UP,,,,淡水站,,,1
Red,425,425_1294_UP,,,,淡水站,,,1
Red,425,425_1336_UP,,,,北投站,,,1
Red,425,425_1361_DN,,,,大安站,,,1
Red,425,425_1373_DN,,,,大安站,,,1
Red,425,425_1394_UP,,,,北投站,,,1
Red,425,425_1420_UP,,,,北投站,,,1
Red,425,425_1421_DN,,,,大安站,,,1
Red,425,425_1422_UP,,,,北投站,,,1
Red,425,425_1428_UP,,,,北投站,,,1
Red,425,425_1446_UP,,,,北投站,,,1
Red,425,425_1451_DN,,,,大安站,,,1
Red,425,425_1471_DN,,,,大安站,,,1
Red,425,425_1481_DN,,,,大安站,,,1
Red,425,425_1018_UP,,,,淡水站,,,1
Red,425,425_1027_DN,,,,象山站,,,1
Red,425,425_1047_DN,,,,象山站,,,1
Red,425,425_1052_UP,,,,淡水站,,,1
Red,425,425_1069_DN,,,,象山站,,,1
Red,425,425_1076_UP,,,,淡水站,,,1
Red,425,425_1077_DN,,,,象山站,,,1
Red,425,425_1116_UP,,,,淡水站,,,1
Red,425,425_1119_DN,,,,象山站,,,1
Red,425,425_1137_DN,,,,象山站,,,1
Red,425,425_1139_DN,,,,象山站,,,1
Red,425,425_1141_DN,,,,象山站,,,1
Red,425,425_1183_DN,,,,象山站,,,1
Red,425,425_1200_UP,,,,淡水站,,,1
Red,425,425_1218_UP,,,,淡水站,,,1
Red,425,425_1240_UP,,,,淡水站,,,1
Red,425,425_1250_UP,,,,淡水站,,,1
Red,425,425_1290_UP,,,,淡水站,,,1
Red,425,425_1327_DN,,,,大安站,,,1
Red,425,425_1329_DN,,,,大安站,,,1
Red,425,425_1341_DN,,,,大安站,,,1
Red,425,425_1346_UP,,,,北投站,,,1
Red,425,425_1352_UP,,,,北投站,,,1
Red,425,425_1391_DN,,,,大安站,,,1
Red,425,425_1396_UP,,,,北投站,,,1
Red,425,425_1415_DN,,,,大安站,,,1
Red,425,425_1453_DN,,,,大安站,,,1
Red,425,425_1476_UP,,,,北投站,,,1
Red,425,425_1479_DN,,,,大安站,,,1
Red,425,425_1002_UP,,,,淡水站,,,1
Red,425,425_1007_DN,,,,象山站,,,1
Red,425,425_1017_DN,,,,象山站,,,1
Red,425,425_1031_DN,,,,象山站,,,1
Red,425,425_1068_UP,,,,淡水站,,,1
Red,425,425_1085_DN,,,,象山站,,,1
Red,425,425_1106_UP,,,,淡水站,,,1
Red,425,425_1128_UP,,,,淡水站,,,1
Red,425,425_1132_UP,,,,淡水站,,,1
Red,425,425_1138_UP,,,,淡水站,,,1
Red,425,425_1148_UP,,,,淡水站,,,1
Red,425,425_1150_UP,,,,淡水站,,,1
Red,425,425_1160_UP,,,,淡水站,,,1
Red,425,425_1201_DN,,,,象山站,,,1
Red,425,425_1204_UP,,,,淡水站,,,1
Red,425,425_1231_DN,,,,象山站,,,1
Red,425,425_1239_DN,,,,象山站,,,1
Red,425,425_1262_UP,,,,淡水站,,,1
Red,425,425_1303_DN,,,,大安站,,,1
Red,425,425_1320_UP,,,,北投站,,,1
Red,425,425_1342_UP,,,,北投站,,,1
Red,425,425_1343_DN,,,,大安站,,,1
Red,425,425_1355_DN,,,,大安站,,,1
Red,425,425_1369_DN,,,,大安站,,,1
Red,425,425_1392_UP,,,,北投站,,,1
Red,425,425_1410_UP,,,,北投站,,,1
Red,425,425_1430_UP,,,,北投站,,,1
Red,425,425_1462_UP,,,,北投站,,,1
Red,425,425_1474_UP,,,,北投站,,,1
Red,425,425_1012_UP,,,,淡水站,,,1
Red,425,425_1013_DN,,,,象山站,,,1
Red,425,425_1070_UP,,,,淡水站,,,1
Red,425,425_1090_UP,,,,淡水站,,,1
Red,425,425_1091_DN,,,,象山站,,,1
Red,425,425_1117_DN,,,,象山站,,,1
Red,425,425_1152_UP,,,,淡水站,,,1
Red,425,425_1158_UP,,,,淡水站,,,1
Red,425,425_1182_UP,,,,淡水站,,,1
Red,425,425_1185_DN,,,,象山站,,,1
Red,425,425_1227_DN,,,,象山站,,,1
Red,425,425_1229_DN,,,,象山站,,,1
Red,425,425_1232_UP,,,,淡水站,,,1
Red,425,425_1243_DN,,,,象山站,,,1
Red,425,425_1254_UP,,,,淡水站,,,1
Red,425,425_1274_UP,,,,淡水站,,,1
Red,425,425_1302_UP,,,,北投站,,,1
Red,425,425_1328_UP,,,,北投站,,,1
Red,425,425_1338_UP,,,,北投站,,,1
Red,425,425_1378_UP,,,,北投站,,,1
Red,425,425_1382_UP,,,,北投站,,,1
Red,425,425_1435_DN,,,,大安站,,,1
Red,425,425_1450_UP,,,,北投站,,,1
Red,425,425_1021_DN,,,,象山站,,,1
Red,425,425_1046_UP,,,,淡水站,,,1
Red,425,425_1049_DN,,,,象山站,,,1
Red,425,425_1059_DN,,,,象山站,,,1
Red,425,425_1064_UP,,,,淡水站,,,1
Red,425,425_1127_DN,,,,象山站,,,1
Red,425,425_1149_DN,,,,象山站,,,1
Red,425,425_1168_UP,,,,淡水站,,,1
Red,425,425_1208_UP,,,,淡水站,,,1
Red,425,425_1215_DN,,,,象山站,,,1
Red,425,425_1217_DN,,,,象山站,,,1
Red,425,425_1228_UP,,,,淡水站,,,1
Red,425,425_1249_DN,,,,象山站,,,1
Red,425,425_1252_UP,,,,淡水站,,,1
Red,425,425_1277_DN,,,,象山站,,,1
Red,425,425_1291_DN,,,,象山站,,,1
Red,425,425_1306_UP,,,,北投站,,,1
Red,425,425_1321_DN,,,,大安站,,,1
Red,425,425_1333_DN,,,,大安站,,,1
Red,425,425_1335_DN,,,,大安站,,,1
Red,425,425_1340_UP,,,,北投站,,,1
Red,425,425_1353_DN,,,,大安站,,,1
Red,425,425_1368_UP,,,,北投站,,,1
Red,425,425_1405_DN,,,,大安站,,,1
Red,425,425_1416_UP,,,,北投站,,,1
Red,425,425_1424_UP,,,,北投站,,,1
Red,425,425_1437_DN,,,,大安站,,,1
Red,425,425_1456_UP,,,,北投站,,,1
Red,425,425_1457_DN,,,,大安站,,,1
Red,425,425_1466_UP,,,,北投站,,,1
Red,425,425_1467_DN,,,,大安站,,,1
Red,425,425_1037_DN,,,,象山站,,,1
Red,425,425_1042_UP,,,,淡水站,,,1
Red,425,425_1048_UP,,,,淡水站,,,1
Red,425,425_1063_DN,,,,象山站,,,1
Red,425,425_1066_UP,,,,淡水站,,,1
Red,425,425_1072_UP,,,,淡水站,,,1
Red,425,425_1103_DN,,,,象山站,,,1
Red,425,425_1131_DN,,,,象山站,,,1
Red,425,425_1159_DN,,,,象山站,,,1
Red,425,425_1162_UP,,,,淡水站,,,1
Red,425,425_1179_DN,,,,象山站,,,1
Red,425,425_1222_UP,,,,淡水站,,,1
Red,425,425_1236_UP,,,,淡水站,,,1
Red,425,425_1253_DN,,,,象山站,,,1
Red,425,425_1267_DN,,,,象山站,,,1
Red,425,425_1317_DN,,,,大安站,,,1
Red,425,425_1337_DN,,,,大安站,,,1
Red,425,425_1371_DN,,,,大安站,,,1
Red,425,425_1384_UP,,,,北投站,,,1
Red,425,425_1399_DN,,,,大安站,,,1
Red,425,425_1401_DN,,,,大安站,,,1
Red,425,425_1403_DN,,,,大安站,,,1
Red,425,425_1418_UP,,,,北投站,,,1
Red,425,425_1436_UP,,,,北投站,,,1
Red,425,425_1443_DN,,,,大安站,,,1
Red,425,425_1461_DN,,,,大安站,,,1
Red,425,425_1014_UP,,,,淡水站,,,1
Red,425,425_1039_DN,,,,象山站,,,1
Red,425,425_1062_UP,,,,淡水站,,,1
Red,425,425_1099_DN,,,,象山站,,,1
Red,425,425_1105_DN,,,,象山站,,,1
Red,425,425_1109_DN,,,,象山站,,,1
Red,425,425_1130_UP,,,,淡水站,,,1
Red,425,425_1154_UP,,,,淡水站,,,1
Red,425,425_1163_DN,,,,象山站,,,1
Red,425,425_1180_UP,,,,淡水站,,,1
Red,425,425_1209_DN,,,,象山站,,,1
Red,425,425_1216_UP,,,,淡水站,,,1
Red,425,425_1238_UP,,,,淡水站,,,1
Red,425,425_1263_DN,,,,象山站,,,1
Red,425,425_1308_UP,,,,北投站,,,1
Red,425,425_1312_UP,,,,北投站,,,1
Red,425,425_1313_DN,,,,大安站,,,1
Red,425,425_1316_UP,,,,北投站,,,1
Red,425,425_1348_UP,,,,北投站,,,1
Red,425,425_1349_DN,,,,大安站,,,1
Red,425,425_1357_DN,,,,大安站,,,1
Red,425,425_1362_UP,,,,北投站,,,1
Red,425,425_1365_DN,,,,大安站,,,1
Red,425,425_1381_DN,,,,大安站,,,1
Red,425,425_1409_DN,,,,大安站,,,1
Red,425,425_1414_UP,,,,北投站,,,1
Red,425,425_1423_DN,,,,大安站,,,1
Red,425,425_1433_DN,,,,大安站,,,1
Red,425,425_1447_DN,,,,大安站,,,1
Red,425,425_1459_DN,,,,大安站,,,1
Red,425,425_1463_DN,,,,大安站,,,1
Red,425,425_1484_UP,,,,北投站,,,1
Red,425,425_1006_UP,,,,淡水站,,,1
Red,425,425_1054_UP,,,,淡水站,,,1
Red,425,425_1073_DN,,,,象山站,,,1
Red,425,425_1101_DN,,,,象山站,,,1
Red,425,425_1102_UP,,,,淡水站,,,1
Red,425,425_1167_DN,,,,象山站,,,1
Red,425,425_1176_UP,,,,淡水站,,,1
Red,425,425_1178_UP,,,,淡水站,,,1
Red,425,425_1270_UP,,,,淡水站,,,1
Red,425,425_1273_DN,,,,象山站,,,1
Red,425,425_1304_UP,,,,北投站,,,1
Red,425,425_1315_DN,,,,大安站,,,1
Red,425,425_1350_UP,,,,北投站,,,1
Red,425,425_1351_DN,,,,大安站,,,1
Red,425,425_1360_UP,,,,北投站,,,1
Red,425,425_1377_DN,,,,大安站,,,1
Red,425,425_1406_UP,,,,北投站,,,1
Red,425,425_1426_UP,,,,北投站,,,1
Red,425,425_1486_UP,,,,北投站,,,1
Red,425,425_1492_UP,,,,北投站,,,1
Red,425,425_1043_DN,,,,象山站,,,1
Red,425,425_1055_DN,,,,象山站,,,1
Red,425,425_1061_DN,,,,象山站,,,1
Red,425,425_1089_DN,,,,象山站,,,1
Red,425,425_1120_UP,,,,淡水站,,,1
Red,425,425_1126_UP,,,,淡水站,,,1
Red,425,425_1220_UP,,,,淡水站,,,1
Red,425,425_1272_UP,,,,淡水站,,,1
Red,425,425_1305_DN,,,,大安站,,,1
Red,425,425_1311_DN,,,,大安站,,,1
Red,425,425_1339_DN,,,,大安站,,,1
Red,425,425_1363_DN,,,,大安站,,,1
Red,425,425_1380_UP,,,,北投站,,,1
Red,425,425_1438_UP,,,,北投站,,,1
Red,425,425_1475_DN,,,,大安站,,,1
Red,425,425_1024_UP,,,,淡水站,,,1
Red,425,425_1030_UP,,,,淡水站,,,1
Red,425,425_1057_DN,,,,象山站,,,1
Red,425,425_1071_DN,,,,象山站,,,1
Red,425,425_1074_UP,,,,淡水站,,,1
Red,425,425_1108_UP,,,,淡水站,,,1
Red,425,425_1144_UP,,,,淡水站,,,1
Red,425,425_1146_UP,,,,淡水站,,,1
Red,425,425_1184_UP,,,,淡水站,,,1
Red,425,425_1199_DN,,,,象山站,,,1
Red,425,425_1219_DN,,,,象山站,,,1
Red,425,425_1221_DN,,,,象山站,,,1
Red,425,425_1258_UP,,,,淡水站,,,1
Red,425,425_1259_DN,,,,象山站,,,1
Red,425,425_1271_DN,,,,象山站,,,1
Red,425,425_1334_UP,,,,北投站,,,1
Red,425,425_1344_UP,,,,北投站,,,1
Red,425,425_1364_UP,,,,北投站,,,1
Red,425,425_1374_UP,,,,北投站,,,1
Red,425,425_1375_DN,,,,大安站,,,1
Red,425,425_1383_DN,,,,大安站,,,1
Red,425,425_1386_UP,,,,北投站,,,1
Red,425,425_1387_DN,,,,大安站,,,1
Red,425,425_1393_DN,,,,大安站,,,1
Red,425,425_1395_DN,,,,大安站,,,1
Red,425,425_1407_DN,,,,大安站,,,1
Red,425,425_1440_UP,,,,北投站,,,1
Red,425,425_1445_DN,,,,大安站,,,1
Red,425,425_1454_UP,,,,北投站,,,1
Red,425,425_1011_DN,,,,象山站,,,1
Red,425,425_1022_UP,,,,淡水站,,,1
Red,425,425_1035_DN,,,,象山站,,,1
Red,425,425_1041_DN,,,,象山站,,,1
Red,425,425_1050_UP,,,,淡水站,,,1
Red,425,425_1075_DN,,,,象山站,,,1
Red,425,425_1129_DN,,,,象山站,,,1
Red,425,425_1142_UP,,,,淡水站,,,1
Red,425,425_1192_UP,,,,淡水站,,,1
Red,425,425_1193_DN,,,,象山站,,,1
Red,425,425_1223_DN,,,,象山站,,,1
Red,425,425_1226_UP,,,,淡水站,,,1
Red,425,425_1244_UP,,,,淡水站,,,1
Red,425,425_1245_DN,,,,象山站,,,1
Red,425,425_1251_DN,,,,象山站,,,1
Red,425,425_1286_UP,,,,淡水站,,,1
Red,425,425_1309_DN,,,,大安站,,,1
Red,425,425_1310_UP,,,,北投站,,,1
Red,425,425_1325_DN,,,,大安站,,,1
Red,425,425_1347_DN,,,,大安站,,,1
Red,425,425_1366_UP,,,,北投站,,,1
Red,425,425_1370_UP,,,,北投站,,,1
Red,425,425_1379_DN,,,,大安站,,,1
Red,425,425_1388_UP,,,,北投站,,,1
Red,425,425_1429_DN,,,,大安站,,,1
Red,425,425_1434_UP,,,,北投站,,,1
Red,425,425_1009_DN,,,,象山站,,,1
Red,425,425_1015_DN,,,,象山站,,,1
Red,425,425_1065_DN,,,,象山站,,,1
Red,425,425_1067_DN,,,,象山站,,,1
Red,425,425_1078_UP,,,,淡水站,,,1
Red,425,425_1079_DN,,,,象山站,,,1
Red,425,425_1084_UP,,,,淡水站,,,1
Red,425,425_1092_UP,,,,淡水站,,,1
Red,425,425_1104_UP,,,,淡水站,,,1
Red,425,425_1124_UP,,,,淡水站,,,1
Red,425,425_1125_DN,,,,象山站,,,1
Red,425,425_1164_UP,,,,淡水站,,,1
Red,425,425_1172_UP,,,,淡水站,,,1
Red,425,425_1214_UP,,,,淡水站,,,1
Red,425,425_1241_DN,,,,象山站,,,1
Red,425,425_1257_DN,,,,象山站,,,1
Red,425,425_1264_UP,,,,淡水站,,,1
Red,425,425_1265_DN,,,,象山站,,,1
Red,425,425_1298_UP,,,,淡水站,,,1
Red,425,425_1301_DN,,,,大安站,,,1
Red,425,425_1314_UP,,,,北投站,,,1
Red,425,425_1319_DN,,,,大安站,,,1
Red,425,425_1331_DN,,,,大安站,,,1
Red,425,425_1332_UP,,,,北投站,,,1
Red,425,425_1354_UP,,,,北投站,,,1
Red,425,425_1356_UP,,,,北投站,,,1
Red,425,425_1358_UP,,,,北投站,,,1
Red,425,425_1376_UP,,,,北投站,,,1
Red,425,425_1398_UP,,,,北投站,,,1
Red,425,425_1400_UP,,,,北投站,,,1
Red,425,425_1408_UP,,,,北投站,,,1
Red,425,425_1432_UP,,,,北投站,,,1
Red,425,425_1439_DN,,,,大安站,,,1
Red,425,425_1441_DN,,,,大安站,,,1
Red,425,425_1442_UP,,,,北投站,,,1
Red,425,425_1469_DN,,,,大安站,,,1
Red,425,425_1477_DN,,,,大安站,,,1
Red,425,425_1482_UP,,,,北投站,,,1
Red,425,425_1483_DN,,,,大安站,,,1
Red,425,425_1489_DN,,,,象山站,,,1
Red,425,425_1029_DN,,,,象山站,,,1
Red,425,425_1033_DN,,,,象山站,,,1
Red,425,425_1053_DN,,,,象山站,,,1
Red,425,425_1056_UP,,,,淡水站,,,1
Red,425,425_1087_DN,,,,象山站,,,1
Red,425,425_1095_DN,,,,象山站,,,1
Red,425,425_1107_DN,,,,象山站,,,1
Red,425,425_1110_UP,,,,淡水站,,,1
Red,425,425_1140_UP,,,,淡水站,,,1
Red,425,425_1170_UP,,,,淡水站,,,1
Red,425,425_1177_DN,,,,象山站,,,1
Red,425,425_1181_DN,,,,象山站,,,1
Red,425,425_1187_DN,,,,象山站,,,1
Red,425,425_1189_DN,,,,象山站,,,1
Red,425,425_1198_UP,,,,淡水站,,,1
Red,425,425_1205_DN,,,,象山站,,,1
Red,425,425_1210_UP,,,,淡水站,,,1
Red,425,425_1242_UP,,,,淡水站,,,1
Red,425,425_1246_UP,,,,淡水站,,,1
Red,425,425_1276_UP,,,,淡水站,,,1
Red,425,425_1297_DN,,,,象山站,,,1
Red,425,425_1318_UP,,,,北投站,,,1
Red,425,425_1330_UP,,,,北投站,,,1
Red,425,425_1359_DN,,,,大安站,,,1
Red,425,425_1390_UP,,,,北投站,,,1
Red,425,425_1404_UP,,,,北投站,,,1
Red,425,425_1419_DN,,,,大安站,,,1
Red,425,425_1431_DN,,,,大安站,,,1
Red,425,425_1449_DN,,,,大安站,,,1
Red,425,425_1452_UP,,,,北投站,,,1
Red,425,425_1455_DN,,,,大安站,,,1
Red,425,425_1472_UP,,,,北投站,,,1
Red,425,425_1473_DN,,,,大安站,,,1
Red,425,425_1480_UP,,,,北投站,,,1
Red,425,425_1003_DN,,,,象山站,,,1
Red,425,425_1005_DN,,,,象山站,,,1
Red,425,425_1016_UP,,,,淡水站,,,1
Red,425,425_1023_DN,,,,象山站,,,1
Red,425,425_1038_UP,,,,淡水站,,,1
Red,425,425_1045_DN,,,,象山站,,,1
Red,425,425_1111_DN,,,,象山站,,,1
Red,425,425_1145_DN,,,,象山站,,,1
Red,425,425_1147_DN,,,,象山站,,,1
Red,425,425_1166_UP,,,,淡水站,,,1
Red,425,425_1186_UP,,,,淡水站,,,1
Red,425,425_1194_UP,,,,淡水站,,,1
Red,425,425_1247_DN,,,,象山站,,,1
Red,425,425_1260_UP,,,,淡水站,,,1
Red,425,425_1266_UP,,,,淡水站,,,1
Red,425,425_1275_DN,,,,象山站,,,1
Red,425,425_1285_DN,,,,象山站,,,1
Red,425,425_1292_UP,,,,淡水站,,,1
Red,425,425_1326_UP,,,,北投站,,,1
Red,425,425_1402_UP,,,,北投站,,,1
Red,425,425_1412_UP,,,,北投站,,,1
Red,425,425_1417_DN,,,,大安站,,,1
Red,425,425_1448_UP,,,,北投站,,,1
Red,425,425_1458_UP,,,,北投站,,,1
Red,425,425_1478_UP,,,,北投站,,,1
Red,425,425_1485_DN,,,,大安站,,,1
Red,425,425_1008_UP,,,,淡水站,,,1
Red,425,425_1025_DN,,,,象山站,,,1
Red,425,425_1028_UP,,,,淡水站,,,1
Red,425,425_1032_UP,,,,淡水站,,,1
Red,425,425_1044_UP,,,,淡水站,,,1
Red,425,425_1051_DN,,,,象山站,,,1
