time_s,time,person_id,mode,mode_original,x,y,leg_index,status,vehicleRefId,pt_transitLineId,pt_transitRouteId,pt_transportMode,activity_type,activity_sequence,activity_link,activity_dist_km,activity_match_type,activity_count,activity_types
23480,6:31:20,pt_agent_03,subway,pt,297258.139741629,2768473.002823888,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23480,6:31:20,pt_agent_03,subway,pt,297767.6193190193,2769228.700485192,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23480,6:31:20,pt_agent_03,subway,pt,300506.45970798883,2769795.3315600287,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23480,6:31:20,pt_agent_03,subway,pt,301295.0747168778,2770537.294631145,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23485,6:31:25,car_agent_09,walk,walk,301358.8727040816,2770570.0730612245,0,in_leg,,,,,home,0,110633,0.09074445111130773,spatial,2,"home,work"
23485,6:31:25,pt_agent_03,subway,pt,296423.9522506976,2766925.8745347206,1,in_leg,,Blue,403_1460_UP,subway,pt interaction,1,pt_BL06_UP,0.14839873563738143,spatial,3,"home,pt interaction,work"
23485,6:31:25,pt_agent_03,subway,pt,296713.8190835136,2767485.95063686,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23485,6:31:25,pt_agent_03,subway,pt,297265.21731410385,2768485.133774471,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23485,6:31:25,pt_agent_03,subway,pt,297793.53520449466,2769233.9370437637,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23485,6:31:25,pt_agent_03,subway,pt,300512.35051267484,2769800.9290349623,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23485,6:31:25,pt_agent_03,subway,pt,301300.71458188613,2770540.1925827456,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23489,6:31:29,pt_agent_03,subway,pt,296440.8248783845,2766958.915433333,1,in_leg,,Blue,403_1460_UP,subway,pt interaction,1,pt_BL06_UP,0.18549841954660326,spatial,3,"home,pt interaction,work"
23490,6:31:30,car_agent_09,walk,walk,301363.62051020405,2770572.512653061,0,in_leg,,,,,home,0,110633,0.09608236000018888,spatial,2,"home,work"
23490,6:31:30,pt_agent_03,subway,pt,296727.23159481335,2767510.326517252,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23490,6:31:30,pt_agent_03,subway,pt,297272.2948865787,2768497.2647250546,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23490,6:31:30,pt_agent_03,subway,pt,297819.45108997,2769239.173602335,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23490,6:31:30,pt_agent_03,subway,pt,300518.24131736084,2769806.526509896,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23490,6:31:30,pt_agent_03,subway,pt,301306.3544468945,2770543.090534346,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23494,6:31:34,pt_agent_03,subway,pt,296457.6975060714,2766991.956331945,1,in_leg,,Blue,403_1460_UP,subway,pt interaction,1,pt_BL06_UP,0.22259810345585157,spatial,3,"home,pt interaction,work"
23495,6:31:35,car_agent_09,walk,walk,301368.3683163265,2770574.952244898,0,in_leg,,,,,home,0,110633,0.10142026888907005,spatial,2,"home,work"
23495,6:31:35,pt_agent_03,subway,pt,296740.6441061131,2767534.7023976436,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23495,6:31:35,pt_agent_03,subway,pt,297279.3724590535,2768509.395675638,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23495,6:31:35,pt_agent_03,subway,pt,297845.36697544536,2769244.410160907,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
23495,6:31:35,pt_agent_03,subway,pt,300524.1321220468,2769812.1239848295,1,in_leg,,Blue,403_1460_UP,subway,,,,,,3,"home,pt interaction,work"
